Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;09/2022;761.696.346;436.446;4.446.211;10.696.723;25.596.690;21.787.234;31.072.188;8;94.035.499;230.125;2.266.515;5.265.639;5.547.101;1.092.504;22.208;0;14.424.092;5.171;11.324;25.892;38.019;8.969;55;0;89.429;1.132.654;16.282.044;44.400.250;103.937.712;85.836.747;246.755.584;100.833.447;599.178.437;1.613.982;7.719.831;2.482.609;178.938;30.709;30.089;0;12.056.157;119.869;1.574.353;9.996.597;6.810.458;5.786.083;4.320.980;0;28.608.340;1.403.133;5.735.199;2.222.707;1.652.106;990.871;1.285.408;14.967;13.304.392;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;09/2022;3.597.327;663;14.098;50.021;99.695;53.246;40.607;0;258.330;5.712;90.985;140.516;129.652;14.545;164;0;381.575;643;19.586;53.307;107.036;35.934;177;0;216.683;0;0;0;0;0;0;0;0;12.749;150.764;48.748;277;0;0;0;212.538;1.159;269.914;530.372;315.099;135.357;4.203;0;1.256.104;7.423;128.949;800.086;264.094;51.623;19.922;0;1.272.097;0
BANCO DIGIMAIS S.A.;92.874.270;b1;I;3;S4;8;SAO PAULO;SP;09/2022;3.094.987;268;1.615;4.468;3.334;4;0;0;9.688;2.545;1.594;2.820;3.061;309;0;0;10.330;267.205;368.931;852.153;1.327.158;227.588;497;0;3.043.532;0;0;0;0;0;0;0;0;21.709;8.132;1.437;12;0;0;0;31.290;0;0;0;0;0;0;0;0;5;108;20;15;0;0;0;147;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;09/2022;2.981.761;576;8.180;22.811;38.334;17.808;10.158;0;97.868;6.112;49.903;123.726;109.559;14.088;643;0;304.032;1.464;22.279;48.199;87.486;27.967;275;0;187.670;0;0;0;0;0;0;0;0;22.799;137.628;53.456;571;0;0;0;214.454;1.596;199.091;667.564;251.880;112.966;62.133;0;1.295.229;15.483;122.850;175.869;231.364;161.750;175.192;0;882.508;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;09/2022;2.947.478;5.673;66.164;140.398;341.563;293.410;539.907;2;1.387.118;11.389;90.465;110.850;188.855;89.434;31.080;32;522.103;0;0;0;0;0;0;0;0;357;5.377;16.060;41.916;40.302;168.828;137.050;409.890;59.728;256.350;75.933;421;0;0;0;392.432;4.793;8.909;100.503;58.465;25.827;11.616;0;210.113;1.365;9.637;12.145;2.174;405;97;0;25.822;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79.342.069;b3S;I;2;S4;9;MARINGA;PR;09/2022;2.942.982;1.325;25.980;74.563;156.205;100.999;87.213;25;446.310;4.996;53.441;103.113;85.740;11.815;4.351;0;263.456;342;6.855;18.585;28.754;6.911;27;0;61.474;0;0;0;0;0;0;0;0;14.945;180.043;63.691;666;0;0;0;259.344;1.645;301.632;633.873;415.043;120.926;44.576;0;1.517.695;10.212;91.134;115.842;113.701;50.571;13.242;0;394.703;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;09/2022;2.739.279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.461;197.207;443.158;888.885;604.926;549.930;74;2.689.641;99;3.206;10.304;15.913;8.158;11.958;0;49.638;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;I;2;S4;14;PORTO ALEGRE;RS;09/2022;2.735.887;18.063;178.060;485.227;858.600;460.925;228.713;19;2.229.606;24.726;78.877;117.651;145.882;71.415;67.721;1;506.273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;1;0;0;8;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;09/2022;2.647.261;0;10;28;82;57;0;0;177;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460.447;1.490.346;539.755;10.862;0;0;0;2.501.410;0;0;0;0;0;0;0;0;1.328;39.241;68.235;36.868;0;0;0;145.672;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;09/2022;2.626.563;353;13.773;39.487;84.816;59.570;109.977;0;307.976;2.093;33.528;62.848;62.041;12.047;3.654;0;176.211;442;12.575;35.524;61.887;15.299;40;0;125.768;0;2;5;12;13;75;105;212;3.914;70.074;22.881;152;0;0;0;97.021;1.278;83.210;1.053.803;147.719;71.119;29.830;0;1.386.959;3.463;52.882;127.257;164.286;90.909;93.615;3;532.416;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;09/2022;2.532.412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.718;16.163;18.270;4.512;109;0;42.773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;537.371;1.394.186;80.381;55.530;55.714;0;2.123.214;453;39.464;188.908;115.581;10.640;11.380;0;366.425;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;09/2022;2.516.953;0;0;0;0;0;0;0;0;3.556;76.326;164.386;292.153;171.820;53.905;31;762.177;354;5.799;14.602;30.224;12.331;409;0;63.719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.928;222.123;711.835;440.598;184.596;17.081;0;1.578.161;5.822;57.137;13.489;12.627;9.779;13.701;342;112.896;0
MASTER;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;09/2022;2.500.428;38.321;270.987;675.803;895.304;256.093;70.141;0;2.206.650;503;11.341;5.070;5.619;1.379;490;36;24.438;0;0;0;0;0;0;0;0;824;2.871;7.103;12.764;5.619;4.947;733;34.861;5.864;142.157;23.608;244;0;0;0;171.873;0;0;0;0;0;0;0;0;183;45.157;5.817;4.086;2.697;4.223;443;62.606;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;09/2022;2.449.899;0;60;112;184;51;0;0;407;2.949;154.018;393.626;374.646;125.570;20.267;0;1.071.076;9;4.142;15.220;20.196;3.875;0;0;43.442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.331;107.711;812.055;236.342;120.685;18.858;0;1.299.982;2.034;23.200;9.702;56;0;0;0;34.993;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;09/2022;2.392.142;7;1.301;4.077;7.550;3.964;3.372;0;20.271;3.937;57.368;130.122;106.945;14.816;123;0;313.310;535;13.251;34.858;62.104;19.586;82;0;130.415;0;75;163;427;429;2.232;4.553;7.879;6.217;53.182;17.852;101;0;0;0;77.352;3.931;144.774;706.538;524.080;223.925;5.606;0;1.608.853;6.186;39.875;135.571;34.107;14.545;3.777;0;234.062;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;09/2022;2.256.015;2.632;61.030;170.092;313.405;160.940;85.570;0;793.669;532.402;511.619;409.690;8.529;0;0;0;1.462.240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;43;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;26;31;4;0;0;0;61;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;09/2022;2.196.645;776;15.078;42.563;82.416;47.522;34.322;0;222.677;2.744;20.064;43.486;41.532;4.253;267;0;112.346;926;15.306;40.245;65.811;17.422;47;0;139.757;0;0;0;0;0;0;0;0;13.674;150.334;52.064;474;0;0;0;216.545;675;158.570;554.496;250.899;150.355;90.489;0;1.205.483;7.165;54.362;67.652;81.491;37.923;51.187;56;299.836;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;09/2022;2.142.705;1.007;17.423;53.417;110.511;67.626;50.580;0;300.565;11.029;105.313;241.717;220.540;37.715;266;0;616.581;636;15.203;46.518;88.678;24.752;119;0;175.906;0;0;0;0;0;0;0;0;30.397;146.034;49.828;364;0;0;0;226.623;2.124;58.096;231.233;175.157;38.739;1.876;0;507.225;14.921;77.005;146.490;67.072;10.053;264;0;315.805;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;09/2022;2.107.943;64;483;1.358;2.471;1.038;446;0;5.862;7.855;168.732;280.991;276.890;68.418;11.124;0;814.011;342;11.002;33.643;59.005;19.608;83;0;123.685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.412;92.245;601.895;272.802;89.336;12.434;0;1.070.124;11.487;72.691;6.485;1.068;1.155;1.376;0;94.262;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;09/2022;2.101.986;136;3.866;11.443;18.030;9.688;2.268;159;45.589;16.725;176.759;489.705;815.846;449.860;103.719;3.782;2.056.397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;09/2022;2.063.134;46;1.062;2.970;4.732;1.372;524;0;10.707;3.509;32.634;78.442;73.698;5.563;946;0;194.792;149;5.210;16.580;30.443;9.227;38;0;61.647;0;0;0;0;0;0;0;0;4.905;54.178;18.427;81;0;0;0;77.590;3.789;112.416;929.136;273.595;44.943;8.407;0;1.372.287;7.501;42.674;144.591;104.924;35.191;11.230;0;346.110;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;09/2022;1.927.130;77;2.686;7.448;12.132;3.780;2.899;0;29.022;2.245;50.435;76.350;86.272;17.323;5.953;22;238.599;301;7.903;22.084;37.504;8.456;56;0;76.303;0;0;0;0;0;0;0;0;6.551;93.822;30.745;126;0;0;0;131.245;4.291;64.271;678.285;140.850;89.727;60.469;0;1.037.894;5.081;48.694;85.873;105.629;71.866;96.570;355;414.068;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;09/2022;1.838.056;387;11.094;35.876;76.365;52.536;37.681;0;213.940;3.356;44.994;84.923;61.340;7.610;79;0;202.302;252;12.722;32.033;53.053;12.392;76;0;110.529;0;0;0;0;0;0;0;0;10.629;100.763;35.505;232;0;0;0;147.130;1.290;103.080;398.550;96.104;27.886;4.128;0;631.038;7.785;109.440;193.801;126.996;62.788;32.308;0;533.118;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10.573.521;n4;I;2;S4;41;OSASCO;SP;09/2022;1.804.050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.355.414;425.449;23.187;0;0;0;1.804.050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;09/2022;1.778.725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.565;193.684;474.018;901.309;160.149;0;0;1.778.725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;09/2022;1.725.383;403;11.332;32.989;72.106;48.156;35.887;0;200.873;2.517;32.917;64.925;44.011;5.786;359;0;150.514;105;5.324;13.787;26.866;7.309;3;0;53.394;0;0;0;0;0;0;0;0;13.182;96.038;31.874;274;0;0;0;141.368;2.926;64.058;427.509;273.729;65.129;1.451;0;834.802;6.115;62.104;212.808;53.979;9.281;145;0;344.432;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;09/2022;1.686.292;1.741;8.749;26.547;55.884;34.447;30.395;0;157.763;6.485;20.904;43.256;54.876;9.389;1.258;0;136.170;487;4.529;13.087;23.270;4.421;28;0;45.823;0;3;10;26;27;131;198;395;10.234;43.763;13.016;47;0;0;0;67.061;1.388;125.315;499.939;263.454;48.555;0;0;938.650;8.602;49.616;150.109;85.021;32.899;14.172;11;340.430;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37.442.605;b3S;I;2;S4;9;COLIDER;MT;09/2022;1.662.450;603;12.754;39.202;80.224;46.035;35.518;0;214.336;7.348;68.135;117.195;133.696;13.310;191;0;339.875;779;21.512;57.499;113.049;32.929;92;0;225.861;0;98;214;567;570;2.529;3.654;7.633;23.596;112.995;37.834;282;0;0;0;174.706;361;26.564;117.392;163.387;102.763;53.716;0;464.184;13.272;47.493;76.925;63.303;25.791;9.031;40;235.856;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;09/2022;1.613.284;236;6.514;17.964;42.162;32.456;33.927;0;133.259;9.127;64.643;170.943;285.437;95.312;67.360;0;692.823;443;9.595;26.099;52.101;14.838;56;0;103.131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412;58.235;266.476;106.178;90.828;114.290;0;636.420;11.595;20.532;10.922;1.964;1.516;1.122;0;47.652;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;8;PORTO ALEGRE;RS;09/2022;1.607.453;15.199;95.721;246.780;430.078;216.607;75.715;0;1.080.101;32;62.934;150.086;217.175;71.408;23.558;0;525.193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;578;242;0;0;0;0;1.094;0;0;0;0;0;0;0;0;82;221;339;330;93;0;0;1.066;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;09/2022;1.561.282;130;4.418;12.361;29.037;18.117;2.825;0;66.887;13.452;199.360;390.108;208.861;25.220;462;0;837.463;435;9.397;26.675;53.896;8.584;0;0;98.986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;676;77.508;209.075;175.088;39.009;11.089;0;512.445;8.489;24.362;8.181;2.873;1.526;70;0;45.501;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;09/2022;1.544.278;3;566;1.469;3.618;2.964;3.224;0;11.844;8.333;54.832;162.775;315.693;119.780;177.657;1.181;840.252;686;6.045;18.974;38.559;11.805;14;0;76.082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.863;40.378;233.878;234.151;33.116;10.783;0;556.169;22.811;32.960;1.288;1.116;752;1.003;0;59.931;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;09/2022;1.507.491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.184;202.312;535.213;732.570;29.073;138;0;1.507.491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;09/2022;1.496.358;49;2.175;6.543;12.396;6.297;4.610;0;32.070;3.084;108.071;208.371;270.799;40.083;348;0;630.755;287;10.851;31.001;58.085;20.799;126;0;121.149;0;1;15;40;39;200;307;602;7.687;73.273;25.936;146;0;0;0;107.042;0;30.156;103.484;199.398;59.557;29.069;0;421.663;3.903;69.514;74.318;24.217;9.125;1.999;0;183.076;0
CREDSYSTEM INSTITUIÇÃO DE PAGAMENTO LTDA;4.670.195;n4;I;2;S5;41;BARUERI;SP;09/2022;1.450.986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.450.986;0;0;0;0;0;1.450.986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26.555.235;b3S;I;2;S4;9;SORRISO;MT;09/2022;1.420.089;31;1.782;6.153;12.563;6.938;4.898;0;32.365;3.755;47.153;91.312;119.462;25.441;36;0;287.159;573;15.124;40.823;72.150;18.398;160;0;147.228;0;0;0;0;0;0;0;0;12.982;106.044;33.233;212;0;0;0;152.471;0;5.559;572.589;36.414;12.587;2.065;0;629.213;4.107;32.061;62.281;45.751;18.672;8.778;3;171.653;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;09/2022;1.411.877;21;578;1.524;2.451;868;487;0;5.930;2.092;30.519;64.331;76.887;20.988;18.230;17;213.063;354;12.251;33.059;59.278;17.673;169;0;122.783;5;1.657;3.777;9.945;9.736;42.748;44.963;112.832;6.986;118.554;41.597;244;0;0;0;167.381;409;21.740;193.289;73.867;63.026;62.719;0;415.051;5.288;59.831;46.599;91.694;65.751;105.594;80;374.838;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;09/2022;1.392.577;96;2.621;7.292;13.253;6.495;7.901;0;37.657;1.877;29.545;65.974;85.674;27.999;13.291;0;224.360;1.017;26.838;73.870;133.637;42.419;837;0;278.620;0;351;820;2.146;2.096;7.937;7.753;21.102;7.969;148.952;54.594;552;0;0;0;212.066;707;21.186;103.576;56.915;35.513;32.953;0;250.849;4.576;42.281;70.513;116.111;69.123;65.318;0;367.922;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;09/2022;1.364.800;148;3.726;11.424;22.899;12.072;9.448;0;59.717;2.561;22.310;46.557;35.777;4.908;27;0;112.140;168;3.800;10.243;18.838;2.365;1;0;35.416;0;0;0;0;0;0;0;0;9.840;82.057;29.607;377;0;0;0;121.881;4.476;102.788;342.890;220.340;32.216;4.678;0;707.390;6.321;67.338;208.647;41.837;2.887;1.226;0;328.256;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;09/2022;1.354.655;43;1.000;2.713;4.589;1.352;808;0;10.504;1.811;32.787;81.893;113.420;20.107;822;0;250.840;209;2.752;7.486;10.526;1.498;7;0;22.477;0;0;0;0;0;0;0;0;3.407;50.588;17.596;75;0;0;0;71.666;712;59.248;419.571;71.554;49.887;41.012;0;641.985;5.016;43.922;83.568;111.339;62.846;50.491;0;357.183;0
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37.679.449;n1;I;2;S4;14;OSASCO;SP;09/2022;1.312.422;0;0;0;0;0;0;0;0;0;21.093;3.582;90;0;0;0;24.765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;931.176;283.688;70.424;2.368;0;0;0;1.287.656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;09/2022;1.282.153;259;5.017;14.103;22.492;11.089;8.696;0;61.658;1.884;23.535;61.450;61.106;17.607;8.972;216;174.771;661;10.827;32.058;55.109;11.402;31;0;110.088;0;21;43;113;111;566;517;1.372;14.036;123.176;45.659;495;0;0;0;183.367;13;55.420;455.907;41.141;22.834;9.626;0;584.941;7.222;38.021;47.598;40.710;18.490;13.915;0;165.957;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92.555.150;b3S;I;2;S4;9;TAPEJARA;RS;09/2022;1.256.644;35;1.323;3.559;5.676;1.386;647;0;12.626;2.703;26.383;56.826;45.335;9.029;2.193;0;142.469;769;14.523;40.576;72.363;19.047;120;0;147.397;0;0;0;0;0;0;0;0;5.612;50.631;17.866;82;0;0;0;74.191;1.087;32.179;529.912;102.664;49.730;31.867;0;747.440;4.114;19.202;33.390;32.694;17.952;25.169;0;132.521;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89.468.565;b3S;I;2;S4;9;SARANDI;RS;09/2022;1.212.447;92;2.607;7.034;14.252;9.213;11.602;0;44.800;1.844;33.819;80.250;107.314;43.512;24.787;0;291.525;94;2.381;6.442;10.036;1.799;1;0;20.753;0;0;0;0;0;0;0;0;5.710;58.471;21.031;154;0;0;0;85.366;939;36.668;390.436;58.707;42.137;28.160;0;557.047;3.369;35.683;82.183;48.756;24.527;18.236;202;212.956;0
WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;23.862.762;n1;I;2;S4;14;SAO PAULO;SP;09/2022;1.197.728;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;604.730;535.986;49.710;7.095;0;0;0;1.197.520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG;90.729.369;b3S;I;2;S4;9;IJUI;RS;09/2022;1.189.076;206;4.429;12.898;27.097;16.324;26.758;0;87.712;1.264;18.292;98.134;65.111;13.057;1.065;0;196.923;73;3.106;9.274;15.706;4.329;22;0;32.510;0;0;0;0;0;0;0;0;3.886;49.263;17.019;117;0;0;0;70.285;495;43.394;458.935;47.283;19.505;6.380;0;575.992;3.190;29.360;74.902;64.599;33.336;20.266;2;225.655;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;09/2022;1.170.212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.136;100.346;895.995;148.248;19.488;0;0;1.170.212;0
COOPERATIVA DE CRÉDITO INTEGRAÇÃO ROTA DAS TERRAS - SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87.510.475;b3S;I;2;S4;9;TAPERA;RS;09/2022;1.146.933;19;629;1.777;3.253;1.331;1.316;0;8.324;1.046;18.397;28.093;32.288;7.239;1.128;0;88.191;198;3.639;10.454;19.290;6.567;33;0;40.180;0;0;0;0;0;0;0;0;2.153;25.318;9.395;67;0;0;0;36.934;1.247;43.004;494.176;139.520;55.928;16.161;0;750.036;2.929;33.863;64.936;58.852;36.024;26.664;0;223.268;0
