Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;06/2021;628.168.648;2.456.301;5.219.872;13.925.872;25.969.338;14.636.069;12.509.585;14;74.717.052;589.808;1.603.908;3.632.339;4.299.615;136.985;4.416;25;10.267.096;6.215;28.203;52.634;55.971;7.097;5;0;150.125;905.256;14.191.332;39.041.578;90.950.657;74.756.420;212.887.082;86.294.316;519.026.641;1.021.378;6.252.490;2.052.535;168.386;25.299;24.668;0;9.544.756;63.603;853.016;2.574.131;1.134.460;494.174;409.114;277;5.528.776;1.259.917;2.740.933;2.009.945;1.456.143;723.911;722.560;20.790;8.934.201;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;06/2021;2.220.998;3;6;27;76;86;23;0;221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610.814;842.850;710.049;52.984;0;0;0;2.216.698;0;0;0;0;0;0;0;0;81;3.998;0;0;0;0;0;4.079;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2021;2.166.073;957;24.793;71.172;156.581;105.494;94.463;0;453.460;1.674;20.941;46.567;44.903;4.003;64;0;118.152;453;5.927;18.385;30.226;4.953;18;0;59.962;0;0;0;0;0;0;0;0;6.619;115.489;37.033;127;0;0;0;159.269;5.118;88.570;436.272;363.919;150.906;32.370;0;1.077.156;8.841;56.511;94.522;89.076;38.602;10.523;0;298.074;0
BANCO DIGIO S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;06/2021;2.141.530;717;4.751;13.017;20.631;6.147;1.086;0;46.349;32.789;39.736;60.191;24.911;5;0;0;157.631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300.613;1.167.066;455.329;14.543;0;0;0;1.937.550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;06/2021;2.049.150;267;6.600;19.100;39.165;19.747;14.201;0;99.079;2.225;39.767;105.382;105.974;11.435;882;0;265.664;1.066;13.896;45.422;76.576;27.269;352;0;164.582;0;0;0;0;0;0;0;0;7.262;85.424;31.708;98;0;0;0;124.491;2.183;122.174;311.916;220.469;138.083;92.339;0;887.166;7.534;64.696;98.502;129.930;93.183;114.324;0;508.168;0
BANCO DIGIMAIS S.A.;92.874.270;b1;I;3;S4;8;SAO PAULO;SP;06/2021;1.974.294;429;1.847;4.634;3.475;26;0;0;10.411;832;2.955;3.985;2.560;178;0;0;10.511;50.479;231.451;574.853;910.216;149.233;0;0;1.916.232;0;0;0;0;0;0;0;0;13.856;18.588;3.422;30;0;0;0;35.896;0;0;0;0;0;0;0;0;1.093;42;43;66;0;0;0;1.244;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;06/2021;1.920.709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.956;56.512;149.525;321.717;253.918;739.287;350.765;1.900.680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;470;1.332;3.503;2.991;9.867;1.803;20.030;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;06/2021;1.898.552;147;6.697;22.173;31.273;17.984;4.486;0;82.761;12.141;154.474;439.530;695.633;415.660;98.353;0;1.815.791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;06/2021;1.883.435;1;48;146;161;7;0;0;363;4.066;91.417;239.118;269.638;128.203;51.502;0;783.943;53;4.237;11.254;17.860;3.542;16;0;36.963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.608;145.358;660.810;132.753;69.166;34.759;0;1.045.452;657;10.865;5.192;0;0;0;0;16.715;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;06/2021;1.805.932;0;0;0;0;0;0;0;0;5.733;60.111;127.398;248.129;122.474;58.175;0;622.020;89;3.278;11.052;21.096;7.577;168;0;43.260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.423;234.795;387.946;298.226;103.935;12.127;0;1.038.453;3.570;33.152;12.331;21.310;11.703;19.691;442;102.198;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;06/2021;1.764.225;1;494;1.571;3.182;1.265;782;0;7.294;1.294;34.843;88.182;66.018;10.448;78;0;200.863;249;5.901;20.127;34.091;10.048;103;0;70.519;0;0;0;0;0;0;0;0;2.317;27.552;9.599;15;0;0;0;39.484;2.804;149.788;635.536;378.056;147.393;9.728;0;1.323.305;4.712;23.485;50.716;27.905;11.357;4.585;0;122.760;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;06/2021;1.675.239;449;12.672;36.196;76.357;45.258;39.596;0;210.527;1.878;16.753;38.317;36.211;3.164;12;0;96.335;1.216;14.292;38.494;58.793;11.474;95;0;124.363;0;0;0;0;0;0;0;0;6.316;96.539;32.283;164;0;0;0;135.302;190;161.710;219.073;211.945;164.802;92.012;0;849.731;5.394;42.589;53.833;70.163;36.049;50.671;283;258.981;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;06/2021;1.664.909;94;4.421;14.767;34.562;23.630;24.807;0;102.281;2.152;17.234;46.756;64.168;16.498;2.022;0;148.830;211;3.996;11.388;22.608;8.116;155;0;46.473;0;0;0;0;0;0;0;0;5.092;32.378;10.331;33;0;0;0;47.833;1.374;104.882;557.238;283.505;76.216;1.493;0;1.024.707;11.773;58.873;125.065;63.005;25.524;10.544;1;294.784;0
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;06/2021;1.644.230;230;10.163;29.915;68.180;49.688;82.390;0;240.565;959;21.644;50.676;55.243;10.074;4.715;0;143.310;349;8.518;24.619;42.853;8.585;24;0;84.948;0;0;0;0;0;0;0;0;1.326;42.520;13.972;26;0;0;0;57.844;819;179.807;329.366;115.823;66.725;32.114;0;724.655;5.456;34.993;80.634;114.926;67.883;88.039;978;392.908;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;06/2021;1.579.493;32;765;2.154;3.977;1.205;531;0;8.664;1.193;51.453;104.778;153.663;30.346;1.650;0;343.083;43;3.047;9.458;17.212;3.993;25;0;33.778;0;0;0;0;0;0;0;0;1.329;28.199;9.188;20;0;0;0;38.736;325;154.494;382.097;258.940;142.135;6.634;0;944.625;3.935;36.406;63.675;56.652;34.683;15.256;0;210.608;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;06/2021;1.561.800;72;8.376;24.857;57.205;39.492;38.219;0;168.222;1.463;29.946;95.769;48.950;8.589;106;0;184.822;109;8.744;26.698;44.769;10.560;121;0;91.002;0;0;0;0;0;0;0;0;3.861;61.426;21.686;45;0;0;0;87.019;165;90.323;476.997;80.390;34.370;560;0;682.805;2.802;53.550;127.931;87.584;51.223;24.838;2;347.931;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;06/2021;1.561.348;54;734;1.834;3.325;749;35;0;6.731;7.937;73.338;191.442;194.718;67.464;3.733;0;538.631;165;4.714;17.849;35.036;15.439;132;0;73.335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.458;158.873;367.653;294.664;53.450;14.478;0;893.576;2.715;40.485;5.875;0;0;0;0;49.074;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;06/2021;1.555.221;273;8.748;25.216;47.794;23.859;13.954;0;119.843;437.781;550.735;445.163;1.193;0;0;0;1.434.872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11;1;0;0;0;0;17;0;0;0;0;0;0;0;0;18;150;274;47;0;0;0;489;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;06/2021;1.494.149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.444;172.283;441.917;754.505;97.999;0;0;1.494.149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2021;1.492.040;17.982;125.991;330.677;560.675;303.219;125.361;3;1.463.908;2;72;344;783;116;291;34;1.642;1.071;1.641;2.096;903;0;0;0;5.710;0;39;127;325;313;783;156;1.743;25;456;0;0;0;0;0;481;0;0;0;0;0;0;0;0;0;1.476;4.815;6.448;5.816;0;0;18.556;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;I;2;S4;14;PORTO ALEGRE;RS;06/2021;1.385.395;14.332;107.023;289.509;496.456;267.943;133.731;3;1.308.997;15.247;31.040;29.441;410;67;169;6;76.380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;6;1;0;0;18;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;06/2021;1.332.727;223;9.135;29.794;70.535;46.263;44.310;0;200.260;2.884;60.345;124.922;121.899;15.619;18;0;325.687;224;7.836;24.006;42.320;10.215;120;0;84.720;0;0;0;0;0;0;0;0;8.131;73.159;24.584;58;0;0;0;105.931;418;57.616;182.823;172.571;36.876;7.896;0;458.199;7.105;42.587;68.830;31.245;7.332;831;0;157.929;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;06/2021;1.312.795;24;1.196;3.470;6.295;2.478;1.857;0;15.320;972;42.326;76.600;90.546;18.627;2.654;23;231.748;149;6.512;18.616;34.615;9.149;55;0;69.096;0;0;0;0;0;0;0;0;2.011;51.238;17.551;35;0;0;0;70.835;396;102.346;207.006;106.271;88.456;67.301;0;571.777;3.963;34.812;70.093;83.520;59.811;101.269;552;354.020;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;06/2021;1.254.457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.493;14.560;19.394;434;0;0;36.881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990;31.017;925.145;24.879;14.043;6.577;0;1.002.651;660;26.363;108.853;58.012;12.483;8.553;0;214.924;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;06/2021;1.254.273;99;7.314;23.749;55.982;37.056;37.934;0;162.135;1.592;43.445;147.409;145.239;35.856;110;0;373.652;338;14.298;45.096;92.818;36.920;198;0;189.668;0;0;0;0;0;0;0;0;4.288;57.092;19.108;36;0;0;0;80.525;98;29.224;83.976;104.075;75.051;37.126;0;329.550;3.913;25.585;35.581;31.161;15.887;6.565;52;118.743;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;06/2021;1.248.922;46;4.726;12.362;30.762;25.052;35.088;0;108.035;3.818;49.720;134.208;227.440;90.535;89.153;0;594.874;331;9.368;25.233;46.611;13.209;44;0;94.796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;536;48.032;131.838;84.287;64.823;93.117;0;422.633;3.762;14.007;6.050;1.955;1.308;1.501;0;28.584;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;06/2021;1.194.710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.473;114.917;363.019;688.950;24.320;31;0;1.194.710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;8;PORTO ALEGRE;RS;06/2021;1.134.153;4.649;89.184;242.379;444.481;236.175;112.522;0;1.129.390;138;655;1.124;443;0;0;0;2.360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;630;200;0;0;0;0;1.014;0;0;0;0;0;0;0;0;122;173;444;643;8;0;0;1.390;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26.555.235;b3S;I;2;S4;9;SORRISO;MT;06/2021;1.126.157;26;1.131;3.987;8.696;4.811;3.842;0;22.493;1.282;28.357;125.101;92.688;20.382;38;0;267.848;303;10.290;33.159;57.279;14.240;140;0;115.411;0;0;0;0;0;0;0;0;4.300;56.333;16.638;47;0;0;0;77.318;0;90.159;414.877;22.986;257;8;0;528.286;4.788;21.720;32.082;35.199;15.882;5.128;1;114.800;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;06/2021;1.110.489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.303;68.798;897.500;103.630;1.258;0;0;1.110.489;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;06/2021;1.108.272;336;9.484;27.936;63.534;45.238;44.055;0;190.584;995;20.582;35.353;26.221;4.473;516;0;88.141;56;2.047;6.896;10.556;1.963;0;0;21.517;0;0;0;0;0;0;0;0;4.890;57.054;18.637;67;0;0;0;80.648;2.929;57.045;205.833;240.408;45.896;2.245;0;554.356;3.768;48.486;73.960;39.516;7.129;167;0;173.026;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;06/2021;1.075.873;39;3.409;9.545;23.593;14.910;3.851;0;55.348;7.036;117.502;200.317;148.839;13.263;455;0;487.411;206;6.358;17.878;38.276;7.929;1;0;70.649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559;60.921;174.262;160.189;28.249;12.065;0;436.245;3.029;15.922;4.609;1.421;1.136;103;0;26.220;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;06/2021;1.066.655;45;2.232;6.919;15.315;8.116;5.608;0;38.235;1.566;24.152;36.145;26.763;7.318;336;0;96.280;100;2.552;7.448;13.447;2.824;0;0;26.370;0;0;0;0;0;0;0;0;4.499;44.566;16.023;76;0;0;0;65.164;3.520;68.518;260.132;263.893;22.117;7.062;0;625.242;6.433;38.802;121.330;39.192;7.743;1.863;0;215.363;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;06/2021;945.332;3;411;1.187;2.245;739;305;0;4.890;897;25.696;79.373;93.911;21.936;644;0;222.457;197;3.052;8.529;14.118;2.526;4;0;28.426;0;0;0;0;0;0;0;0;1.621;32.073;11.670;35;0;0;0;45.399;198;56.618;143.352;69.291;45.466;37.812;0;352.736;2.906;31.453;65.118;88.738;51.884;51.324;0;291.425;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;06/2021;936.492;294;29.177;90.357;214.367;177.247;226.836;0;738.279;304;12.830;30.027;32.669;5.773;1.663;0;83.266;71;2.813;7.861;13.564;3.481;13;0;27.803;0;0;0;0;0;0;0;0;858;24.462;8.630;19;0;0;0;33.969;0;563;4.062;5.904;4.687;568;0;15.784;545;6.282;5.526;11.231;6.787;7.018;3;37.392;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;06/2021;915.722;12;338;919;1.324;443;196;0;3.231;648;21.608;54.736;57.667;19.800;10.559;253;165.271;138;8.011;22.425;41.362;12.814;259;0;85.009;0;0;0;0;0;0;0;0;2.520;72.165;26.195;55;0;0;0;100.936;152;25.238;72.778;56.290;47.959;59.089;0;261.505;2.266;30.061;34.673;73.852;55.658;103.033;227;299.769;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;06/2021;895.752;0;132;301;556;164;0;0;1.153;2.452;40.031;114.632;226.883;104.020;108.358;2.361;598.738;52;3.330;9.428;21.194;8.156;136;0;42.296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;15.215;66.370;129.001;21.762;96;0;232.452;3.539;15.753;425;337;205;854;0;21.113;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3.042.597;b3S;I;2;S4;9;CAMPO GRANDE;MS;06/2021;883.757;665;7.437;26.891;61.075;48.101;53.698;18;197.886;1.221;9.492;13.777;17.221;4.061;26;0;45.798;33;1.627;4.763;9.178;2.121;2;0;17.724;0;0;0;0;0;0;0;0;2.795;34.903;11.604;47;0;0;0;49.349;4.924;57.791;222.223;133.126;52.394;1.935;0;472.394;4.215;20.756;53.620;14.034;5.722;2.259;0;100.606;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;06/2021;872.536;135;3.415;9.718;16.773;7.977;7.012;0;45.030;851;20.227;46.344;51.254;22.527;7.395;0;148.598;425;7.353;22.579;38.876;9.281;146;0;78.660;0;0;0;0;0;0;0;0;4.421;68.632;24.283;104;0;0;0;97.440;8;67.280;252.957;50.452;16.025;3.617;0;390.339;4.914;26.312;30.387;26.281;13.818;10.758;0;112.470;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;06/2021;870.715;13;1.198;3.527;6.752;2.732;1.884;0;16.107;1.565;42.333;122.546;145.564;30.064;22;0;342.093;160;5.704;16.354;29.316;8.674;54;0;60.261;0;0;0;0;0;0;0;0;2.709;41.454;15.352;54;0;0;0;59.571;332;29.044;82.523;131.580;53.711;6.341;0;303.531;2.219;27.755;41.755;13.398;3.646;380;0;89.152;0
BARIGUI;51.774;b1;C;2;S4;199;CURITIBA;PR;06/2021;862.022;1.371;19.300;53.788;106.952;65.108;50.789;0;297.307;20;22;708;74;23;14;0;860;6;4;4;0;0;0;0;14;1.738;7.362;20.496;39.990;26.269;38.454;1.995;136.303;1.350;6.097;1.678;25;0;0;0;9.150;0;0;0;0;0;0;0;0;2.621;21.672;63.300;130.758;87.346;110.506;2.184;418.387;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;06/2021;833.076;65;2.022;5.611;10.541;4.940;5.572;0;28.752;876;19.406;44.053;57.872;19.648;8.882;0;150.737;737;15.343;42.228;68.770;15.744;795;0;143.616;0;4;9;24;23;117;179;356;3.118;85.186;30.983;76;0;0;0;119.363;611;37.420;57.178;42.888;25.323;18.062;0;181.483;2.382;26.184;39.554;61.318;38.058;41.274;0;208.770;0
MASTER;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;06/2021;823.101;13.787;63.262;154.865;220.444;76.185;44.569;0;573.112;11;104;1.163;17.093;3.087;165;0;21.623;0;0;0;0;0;0;0;0;1.059;4.122;11.313;21.033;9.845;4.641;0;52.014;4.760;49.960;46.617;45.213;8.838;1.675;0;157.063;0;0;0;0;0;0;0;0;323;1.959;4.387;4.529;2.961;4.031;1.100;19.289;0
BANCO SOROCRED S.A. - BANCO MÚLTIPLO;4.814.563;b1;I;2;S4;8;SOROCABA;SP;06/2021;816.284;0;36;84;55;1;0;0;176;4.145;12.235;15.895;2.673;221;7;0;35.176;189;53;8;0;0;0;0;250;0;0;0;0;0;0;0;0;204.114;386.993;184.828;4.745;3;0;0;780.683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81.607.046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;06/2021;776.964;100;4.590;12.664;31.998;26.638;33.876;0;109.867;1.078;24.920;59.298;94.895;48.814;47.776;152;276.934;51;3.227;9.036;19.015;7.332;38;0;38.699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;50.048;121.085;65.934;39.672;53.439;0;330.267;1.169;5.446;1.813;7.355;1.900;3.516;0;21.198;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;33.022.690;b3S;I;2;S4;9;ARAPUTANGA;MT;06/2021;765.036;84;5.411;17.734;40.842;28.283;37.454;0;129.808;2.201;34.778;75.023;77.412;3.544;87;0;193.045;90;3.608;10.522;20.316;5.440;98;0;40.074;0;0;0;0;0;0;0;0;2.294;29.697;10.578;18;0;0;0;42.587;395;35.569;66.505;135.278;30.948;18.475;0;287.172;2.228;19.992;29.832;15.501;4.278;519;0;72.350;0
COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP;3.320.525;b3S;I;2;S5;9;ARAGUARI;MG;06/2021;755.974;27;1.875;4.635;10.875;7.884;9.338;0;34.635;5.105;34.152;141.158;129.717;43.156;6.142;0;359.430;24;2.257;6.113;10.237;2.008;0;0;20.639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.942;33.559;99.078;133.562;21.006;13.164;0;304.310;1.387;15.142;7.130;6.950;6.317;34;0;36.960;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92.555.150;b3S;I;2;S4;9;TAPEJARA;RS;06/2021;753.343;13;415;1.109;1.764;342;66;0;3.709;640;17.636;42.567;30.648;7.461;2.727;0;101.678;247;8.931;26.010;48.065;10.676;83;0;94.012;0;0;0;0;0;0;0;0;1.424;25.619;8.636;15;0;0;0;35.693;597;66.997;153.694;108.993;57.768;19.765;0;407.813;1.791;15.671;27.706;28.215;15.566;21.485;3;110.437;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ - SICREDI BOTUCARAÍ RS/MG;87.900.601;b3S;I;2;S4;9;SOLEDADE;RS;06/2021;746.207;32;1.093;3.132;6.473;3.239;2.249;0;16.219;593;20.479;34.307;48.915;23.113;36.612;64;164.082;57;3.684;11.231;21.167;6.433;387;0;42.960;0;0;0;0;0;0;0;0;615;16.137;6.131;14;0;0;0;22.898;648;72.868;98.842;62.976;56.296;26.644;0;318.274;2.418;20.997;44.880;33.937;28.125;50.892;525;181.775;0
