Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BB;49.906;b1;C;1;;199;BRASILIA;DF;12/2012;284.617.647;913.884;10.932.834;24.759.755;25.332.874;5.773.436;2.204.696;0;69.917.480;19.835;1.346.532;2.715.733;7.785.856;11.598.317;9.994.660;1.053.104;34.514.038;107.498;2.087.187;994.198;593.053;0;0;0;3.781.937;544.186;14.640.691;3.553.997;1.503.173;11.576;0;2;20.253.626;304.158;4.953.743;7.292.715;380.050;83.243;1.052;0;13.014.961;272.608;2.598.041;534.616;1.182.576;669.712;194.561;1.775;5.453.888;296.873;4.298.661;14.178.448;23.154.697;8.530.182;9.460.999;2.980.024;62.899.883;51.096;4.820.442;13.347.864;14.085.767;1.500.205;1.188.382;38.828;35.032.584;0;15.147;220.289;1.000.374;57.742;6.851;1.121;1.301.525;38.447.726
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;12/2012;1.973.126;9.132;460.194;119.320;136.301;36.560;357;0;761.864;0;0;0;0;0;0;0;0;5.646;35.611;9.684;9;0;0;0;50.949;3.198;436;470;0;0;0;0;4.104;3.941;57.033;50.756;0;0;0;0;111.729;24.054;209.244;1.034;2.407;206.499;725;0;443.962;744;12.801;35.812;163.714;88.423;186.286;65.864;553.644;378;1.991;26.061;12.095;0;6.348;0;46.874;0;0;0;0;0;0;0;0;0
RURAL;31.244;b1;C;2;;199;BELO HORIZONTE;MG;12/2012;1.873.471;66.911;432.688;313.058;323.355;105.900;4.682;0;1.246.594;0;635;554;45;1;0;0;1.235;12.868;52.997;64.840;0;0;0;0;130.704;10.183;46.372;2.021;0;0;0;0;58.576;3.304;37.025;739;0;0;0;0;41.069;19.394;2.508;3.896;11.385;3.008;0;0;40.191;0;8.802;14.365;0;10.337;7.336;0;40.840;0;12.748;12.936;12.018;1.531;7.695;0;46.929;0;0;0;0;0;0;0;0;267.333
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;12/2012;1.718.368;7.720;77.278;182.214;203.552;47.020;6.726;0;524.511;2.324;16.847;39.430;45.858;5.217;8;0;109.685;7.998;206.522;106.594;0;0;0;0;321.114;2.811;106.121;93.886;308;0;0;0;203.126;897;88.802;132.184;5.724;0;0;0;227.606;8.124;8.936;25.758;61.264;50.574;46.778;0;201.434;84;9.890;24.074;54.150;17.961;6.387;0;112.546;1.268;852;8.658;1.082;463;6.024;0;18.347;0;0;0;0;0;0;0;0;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;12/2012;1.664.068;13.318;125.689;227.281;149.803;22.915;15.409;0;554.414;812;11.506;15.473;14.069;172;0;0;42.033;26.975;630.262;3.386;0;0;0;0;660.623;5.048;140.248;10.932;10.464;873;0;0;167.564;61;103.197;113.526;820;0;0;0;217.604;366;828;1.155;0;0;0;0;2.349;683;2.493;4.318;1.318;0;0;0;8.813;0;511;10.157;0;0;0;0;10.667;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;12/2012;1.652.120;0;0;0;0;0;0;0;0;353;11.645;57.173;106.430;28.877;74;0;204.551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.616;42.976;158.742;528.756;275.384;348.440;2.781;1.360.696;415;2.165;4.961;26.999;29.048;23.285;0;86.873;0;0;0;0;0;0;0;0;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;12/2012;1.605.105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;438.158;861.779;0;0;0;0;1.299.937;0;5.130;108.518;158.801;32.720;0;0;305.169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30.290;b1;C;2;;199;BELO HORIZONTE;MG;12/2012;1.601.161;55.603;254.438;390.428;347.389;46.552;525;0;1.094.935;2.615;8.475;16.177;22.321;14.982;4.849;0;69.420;0;5.419;1.548;0;0;0;0;6.967;21;30.672;80.037;18.401;323;0;0;129.453;0;0;0;0;0;0;0;0;12.542;85.248;39.333;111.009;0;0;0;248.134;989;7.960;17.465;15.042;7.304;3.493;0;52.253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;12/2012;1.585.405;176;162.997;9.366;20.000;0;0;0;192.539;21;10.626;90.949;296.404;42.287;0;0;440.286;0;86.458;0;0;0;0;0;86.458;0;31.973;0;14.062;0;0;0;46.035;15.510;170.868;516.361;0;0;0;0;702.739;0;2.586;1.786;0;0;0;0;4.371;0;3.973;10.499;43.053;10.113;8.354;0;75.992;0;21.591;15.393;0;0;0;0;36.984;0;0;0;0;0;0;0;0;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;12/2012;1.528.128;0;331.326;403.510;161.342;197.419;15.712;0;1.109.308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.899;56.587;64.956;8.429;0;12.559;146.431;0;2.941;5.615;6.569;2.936;574;0;18.636;0;4.917;16.747;33.741;16.941;54.360;26.466;153.172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100.581
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;12/2012;1.441.302;0;70;0;0;0;0;0;70;43;847;1.668;3.194;1.426;0;0;7.178;0;0;0;0;0;0;0;0;0;142.635;0;0;0;0;0;142.635;0;0;0;0;0;0;0;0;0;294;542;1.348;191;0;0;2.375;5.377;86.521;265.755;640.829;276.058;14.505;0;1.289.044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;12/2012;1.424.765;20.562;126.579;91.091;85.424;22.286;0;0;345.942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.861;50.861;0;0;0;0;0;0;0;0;0;312.641;672.107;0;0;0;0;984.749;0;0;0;0;0;0;0;0;0;261;0;42.952;0;0;0;43.213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;12/2012;1.348.273;0;0;0;0;0;0;0;0;6.454;65.175;158.811;216.728;39.081;163;0;486.413;0;0;0;0;0;0;0;0;0;3.853;2.871;878;135;0;0;7.737;0;0;0;0;0;0;0;0;821;113.201;76.822;5.402;585;0;0;196.831;5.505;42.959;117.325;225.702;50.105;15;0;441.611;3.493;16.790;46.935;89.082;45.629;13.750;0;215.680;0;0;0;0;0;0;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;12/2012;1.323.660;0;0;0;0;0;0;0;0;5.499;151.202;350.214;604.225;197.847;514;14.160;1.323.660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;12/2012;1.322.532;15.870;207.480;256.726;276.484;22.357;0;0;778.917;785;2.367;5.716;10.967;1.629;0;0;21.463;6.737;10.704;21.474;0;0;0;0;38.916;11.667;56.767;6.150;0;0;0;0;74.583;0;0;0;0;0;0;0;0;9.248;35.840;25.518;40.374;23.454;12.265;1.236;147.934;105;25.174;68.591;67.820;35.202;4.732;4;201.627;381;10.025;21.214;3.074;1.702;659;0;37.055;65;862;11.436;8.556;1.119;0;0;22.038;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;12/2012;1.257.206;0;300.447;208.975;0;0;0;0;509.422;0;0;0;0;0;0;0;0;0;55.864;29.650;1.651;0;0;0;87.165;0;546;1.706;2.677;0;0;0;4.929;0;204.514;316.790;14.056;0;0;0;535.360;0;28.235;3.608;88.476;0;0;0;120.319;0;4;7;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;12/2012;1.241.663;345;199.774;362.304;151.144;326;0;0;713.893;0;17.631;1.296;181;30;0;0;19.139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.624;79.173;338.326;61.391;2.330;0;0;491.844;1.314;15;43;99;76;38;0;1.586;0;346;92;0;0;0;0;438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.764
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;12/2012;1.169.083;0;0;0;0;0;0;0;0;3.257;269.376;762.498;119.006;14.947;0;0;1.169.083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;12/2012;1.092.051;20.442;112.579;185.241;137.822;6.933;0;0;463.018;29;406;965;294;0;0;0;1.694;957;257.022;0;0;0;0;0;257.979;115;12.641;5.607;640;32;0;0;19.035;0;147.387;98.221;0;0;0;0;245.609;392;6.037;15.976;37.640;17.996;214;0;78.254;316;4.270;9.012;12.161;704;0;0;26.463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;12/2012;993.345;19.101;146.941;227.846;110.145;10.149;767;0;514.949;0;3;0;0;0;0;0;3;4;56.825;135.720;2.493;0;0;0;195.043;2.921;150.388;17.107;61;0;0;0;170.477;0;0;11.033;3.538;0;0;0;14.571;9.780;37.471;1.610;955;534;0;0;50.350;31;9.808;14.906;19.900;3.305;3;0;47.953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;12/2012;908.432;0;116.908;41.422;197.567;0;0;0;355.898;0;0;0;0;0;0;0;0;0;24.339;13.490;0;0;0;0;37.829;0;0;0;0;0;0;0;0;0;153.025;223.384;83.598;0;0;0;460.006;0;0;0;0;0;0;0;0;0;3.259;15.000;26.238;72;0;0;44.568;0;0;10.131;0;0;0;0;10.131;0;0;0;0;0;0;0;0;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;12/2012;889.677;3.202;1.991;3.860;7.198;1.055;0;0;17.306;3.441;604.378;73.544;23.212;1.958;0;0;706.533;0;0;0;0;0;0;0;0;0;164.210;1.628;0;0;0;0;165.838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;12/2012;871.400;0;314;917;1.695;57;0;0;2.983;8.791;240.963;596.799;0;0;0;0;846.553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.029;16.835;0;0;0;0;21.864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TOYOTA;51.334;b2;C;3;;198;SAO PAULO;SP;12/2012;855.214;5.620;1.027;2.988;3.143;0;0;0;12.779;3.796;450.271;192.837;177.725;12.704;50;0;837.382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.996;21;36;0;0;0;5.054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RODOBENS;51.736;b1;C;2;;199;SAO PAULO;SP;12/2012;799.303;112;14.753;15.123;1.870;263;0;0;32.121;2.552;32.982;72.293;97.001;22.751;139;5;227.723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;386;846;637;704;0;2.723;3.296;47.922;129.808;256.938;98.360;413;0;536.735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;12/2012;738.119;0;999;0;0;0;0;0;999;1.614;2.225;4.986;2.951;186;0;0;11.962;0;0;0;0;0;0;0;0;0;18.827;0;0;0;0;0;18.827;0;0;0;0;0;0;0;0;3.009;12.311;25.203;33.078;11.263;1.483;0;86.348;2.125;51.704;145.679;282.422;128.754;9.299;0;619.984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;12/2012;709.123;206;1.379;933;2.717;7.450;436;0;13.121;84;424.597;29.765;7.373;5.506;244;0;467.570;0;1;3;100;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.282;45;18.039;28.604;12.837;0;0;60.807;0;0;0;0;0;0;0;0;1.296;3.362;45.386;76.628;33.438;7.410;0;167.521;0;0;0;0;0;0;0;0;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;12/2012;695.702;0;704;1.878;1.643;0;0;0;4.225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.392;83.611;585.959;3.043;0;0;0;676.005;15.473;0;0;0;0;0;0;15.473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;12/2012;677.299;0;0;0;0;0;0;0;0;336;41.136;111.761;268.848;146.017;94.083;0;662.181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;1.646;4.819;8.379;83;0;0;15.118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;12/2012;629.314;0;10.201;6.947;323;0;0;0;17.470;0;0;0;0;0;0;0;0;0;0;33.963;0;0;0;0;33.963;0;0;0;0;0;0;0;0;0;169.614;247.913;0;0;0;0;417.527;0;160.353;0;0;0;0;0;160.353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;12/2012;622.489;0;0;0;0;0;0;0;0;2.645;40.764;121.578;248.907;46.052;2.118;470;462.534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;373;604;1.118;360;634;0;3.281;1.952;7.860;24.370;52.833;34.183;23.192;0;144.389;102;0;38;74;78;11.992;0;12.285;0;0;0;0;0;0;0;0;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;12/2012;617.945;53.517;239.109;79.575;51.758;13.046;2.412;0;439.417;3.465;3.586;12.327;14.071;1.452;0;0;34.901;24.323;5.146;19;12.739;0;0;0;42.227;707;0;0;3.020;3.020;7.550;0;14.297;17.141;21.031;11.349;0;0;0;0;49.521;6.468;339;3.008;10.373;9.583;7.812;0;37.583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;12/2012;613.738;0;1.974;65.290;45.000;0;0;0;112.264;0;0;0;0;0;0;0;0;0;0;2.798;0;0;0;0;2.798;0;0;0;0;0;0;0;0;0;354.819;143.857;0;0;0;0;498.676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOSSA CAIXA DESENVOLVIMENTO - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;12/2012;611.155;5.618;25.898;49.847;13.924;1.162;350;0;96.799;1.126;14.997;49.860;158.786;96.829;22.079;0;343.678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;86;101;0;0;0;219;501;13.817;38.233;83.300;20.257;14.351;0;170.459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;12/2012;578.949;9.127;50.285;130.572;51.745;4.358;0;0;246.087;2.591;9.162;18.871;15.553;42;0;0;46.218;0;0;0;0;0;0;0;0;2;2.766;2.252;0;0;0;0;5.021;0;0;0;0;0;0;0;0;4.583;3.767;9.923;16.190;423;0;0;34.886;1.121;32.542;91.630;112.144;9.301;0;0;246.738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;12/2012;576.382;0;24.132;15.350;8.309;2.843;0;0;50.634;529;67.818;120.406;231.276;43.356;9.195;0;472.581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.089;14.953;0;0;0;0;32.041;3.558;170;1.029;93;0;0;0;4.851;0;910;2.192;6.515;6.659;0;0;16.275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;12/2012;509.904;6.287;73.107;62.562;67.714;1.331;0;0;211.001;0;0;0;0;0;0;0;0;14.210;80.131;41.914;0;0;0;0;136.255;2.432;43.168;3.481;0;0;0;0;49.081;872;20.729;44.203;0;0;0;0;65.805;179;15;0;0;0;0;0;194;185;3.515;10.863;27.554;4.012;1.441;0;47.570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43.818.780;b2;I;3;;8;BARUERI;SP;12/2012;475.066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.011;83.040;172.861;201.082;16.598;474;0;475.066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;12/2012;454.327;4.970;36.813;83.606;88.778;22.052;39;0;236.258;0;2.589;6.954;16.496;7.653;8.436;0;42.128;1.778;26.512;62.622;0;0;0;0;90.911;30;1.959;13;0;0;0;0;2.002;0;0;0;0;0;0;0;0;32;7.647;6.569;1.092;546;0;0;15.886;0;1.450;3.323;7.903;3.645;3.369;0;19.690;0;0;0;0;0;0;0;0;122;1.965;5.714;23.574;15.576;500;0;47.451;0
WESTLB;51.554;b1;I;3;;199;SAO PAULO;SP;12/2012;442.817;0;8.291;3.820;13.604;0;0;0;25.715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112.444;212.317;0;0;0;0;324.762;0;0;0;0;0;0;0;0;0;3.167;1.304;37.965;49.904;0;0;92.340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTERCAP;50.476;b1;C;2;;199;SAO PAULO;SP;12/2012;358.677;18.446;54.108;93.486;52.415;5.070;0;0;223.525;0;1.393;0;0;0;0;0;1.393;5.936;14.506;14.305;0;0;0;0;34.747;0;0;0;0;0;0;0;0;7.004;30.268;39.712;2.306;0;0;0;79.291;9;2;0;0;0;0;0;11;0;475;3.108;8.978;2.144;0;0;14.705;0;128;4.377;500;0;0;0;5.005;0;0;0;0;0;0;0;0;0
ORIGINAL;51.781;b1;C;2;;199;PORTO ALEGRE;RS;12/2012;351.633;5.301;63.753;57.227;45.427;1.154;0;0;172.863;0;720;1.571;5.776;1.048;0;0;9.115;0;16.601;7.665;0;0;0;0;24.266;0;0;0;0;0;0;0;0;1.426;391;19.353;0;0;0;0;21.170;1.222;40.405;37.895;29.528;175;0;0;109.225;0;0;0;0;0;0;0;0;0;1.878;11.780;1.336;0;0;0;14.994;0;0;0;0;0;0;0;0;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;12/2012;340.757;3.518;69.922;96.637;41.152;271;0;0;211.500;0;18;0;0;0;0;0;18;31;81.115;4.951;0;0;0;0;86.097;256;6.839;139;0;0;0;0;7.234;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;1.975;8.563;18.069;7.284;13;0;35.904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;12/2012;325.585;2.836;107.794;121.473;20.056;0;0;0;252.158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;6.588;1.453;6.285;0;0;0;14.612;0;6.962;18.497;0;0;0;0;25.459;3.525;29.728;104;0;0;0;0;33.357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;12/2012;318.759;0;665;1.843;1.754;0;0;0;4.262;0;4.674;13.063;32.729;26.932;49.165;0;126.562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.259;0;0;0;0;0;3.259;1.979;5.433;11.113;28.744;19.259;29.225;6.714;102.467;0;594;3.367;689;159;77.399;0;82.208;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;12/2012;310.457;2.938;26.346;60.065;50.733;5.243;554;0;145.879;277;9.652;23.042;35.150;9.441;469;0;78.032;412;17.890;15.540;0;0;0;0;33.842;583;44.073;2.319;2;0;0;0;46.978;0;0;0;0;0;0;0;0;0;65;174;221;59;0;239;758;0;0;0;0;0;0;0;0;0;287;4.680;0;0;0;0;4.967;0;0;0;0;0;0;0;0;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;12/2012;307.652;59;65.690;91.937;48.170;29.120;25.563;0;260.539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;458;286;0;0;0;0;745;0;6.949;8.335;1;0;0;0;15.285;0;853;12.276;16.068;1.886;0;0;31.083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;12/2012;296.590;2.939;74.534;100.522;111.799;6.798;0;0;296.590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;12/2012;292.167;0;0;0;0;0;0;0;0;237;196.588;60.421;33.209;1.704;8;0;292.167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;12/2012;290.014;7.609;57.399;67.145;22.233;12.178;3.409;0;169.973;1.088;2.963;8.920;17.153;6.468;2;0;36.594;0;0;0;0;0;0;6.006;6.006;40;12.377;2.877;0;0;0;0;15.294;0;0;0;0;0;0;0;0;85;22.029;21.776;2.067;160;0;0;46.117;0;0;0;0;0;0;0;0;260;1.415;12.093;1.712;123;428;0;16.031;0;0;0;0;0;0;0;0;0
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;12/2012;271.107;28.475;55.334;118.303;62.196;2.748;22;0;267.077;0;114;38;0;0;0;0;152;0;1.213;450;0;0;0;0;1.663;102;7;0;0;0;0;0;109;0;0;2.066;0;0;0;0;2.066;0;0;6;33;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
