Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;09/2020;584.352.212;2.462.625;5.007.919;13.130.242;23.699.553;12.520.939;9.661.913;69;66.483.261;690.284;1.061.528;2.268.211;2.691.102;228.133;22.014;10.364;6.971.635;26.382;79.916;107.370;94.518;13.934;38;16;322.174;637.934;12.848.662;37.507.033;87.011.697;71.015.085;199.270.839;80.127.609;488.418.858;1.147.643;5.937.273;1.999.287;184.936;23.881;23.671;0;9.316.690;136.775;607.017;1.736.873;574.509;174.328;83.255;597;3.313.355;1.419.693;2.740.999;2.134.881;1.724.816;780.721;693.498;31.629;9.526.238;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;09/2020;1.870.331;1.162;27.026;69.198;150.486;103.993;96.846;0;448.712;1.884;19.080;40.869;37.737;3.788;18;0;103.375;438;5.111;17.664;32.667;5.213;14;0;61.106;0;0;0;0;0;0;0;0;6.777;95.924;29.927;28;0;0;0;132.656;3.951;151.976;361.937;275.239;81.089;5.704;0;879.895;9.477;56.394;77.424;68.748;26.979;5.565;0;244.587;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;09/2020;1.795.986;135;7.300;26.735;34.364;20.664;5.589;0;94.786;15.562;137.863;419.666;627.564;392.790;107.754;0;1.701.200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DIGIO S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;09/2020;1.726.981;1.186;6.996;19.506;33.862;12.296;2.914;0;76.759;62.380;64.720;97.679;33.768;38;0;1;258.586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146.230;905.854;331.382;8.171;0;0;0;1.391.637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;09/2020;1.601.094;0;413;1.620;3.097;1.696;1.010;0;7.837;656.007;547.577;387.848;997;0;0;0;1.592.429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;12;1;0;0;0;0;39;0;0;0;0;0;0;0;0;13;185;409;182;0;0;0;789;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;09/2020;1.547.833;0;0;0;0;0;0;0;0;26.651;65.967;94.097;215.583;114.559;53.917;39;570.812;28;2.183;6.120;11.043;2.410;11;0;21.796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.113;100.735;383.328;264.489;94.506;14.274;0;865.446;4.102;28.350;18.619;21.448;9.404;7.857;0;89.779;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;09/2020;1.535.434;586;6.172;16.332;31.262;15.463;0;0;69.815;4;143.326;314.301;320.960;145.325;250;0;924.166;0;0;0;0;0;0;0;0;0;0;5.129;0;0;0;0;5.129;0;3.484;3.534;63;0;0;0;7.080;25;2.399;2.072;4.507;4.672;22.920;0;36.595;4.176;77.064;56.503;115.366;6.587;1.395;0;261.090;231.558
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;09/2020;1.531.969;21;688;1.877;3.453;1.063;300;0;7.403;824;19.706;125.328;160.240;40.134;264;0;346.495;46;2.735;7.783;14.968;3.378;10;0;28.919;0;0;0;0;0;0;0;0;1.231;20.056;6.367;8;0;0;0;27.662;119;39.170;569.733;185.843;129.253;1.534;0;925.652;6.044;29.680;56.578;52.480;32.962;18.093;0;195.838;0
BANCO DIGIMAIS S.A.;92.874.270;b1;I;3;S4;8;PORTO ALEGRE;RS;09/2020;1.477.595;492;2.687;6.945;4.814;137;0;0;15.076;223;1.264;2.733;2.846;150;0;0;7.215;47.840;179.974;440.354;673.080;92.578;0;0;1.433.825;0;0;0;0;0;0;0;0;7.574;11.457;1.697;7;0;0;0;20.735;0;0;0;0;0;0;0;0;76;451;212;5;0;0;0;743;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;09/2020;1.442.795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.147;325.647;874.056;205.933;7.012;0;0;1.442.795;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;09/2020;1.417.426;218;5.480;13.325;27.239;13.077;10.028;0;69.366;2.693;38.965;93.107;117.030;11.939;2.453;0;266.187;1.078;12.224;35.045;60.442;12.584;79;0;121.453;0;0;0;0;0;0;0;0;6.771;62.210;21.620;23;0;0;0;90.625;1.700;95.572;304.961;111.695;45.331;8.242;0;567.501;6.918;48.405;64.368;80.530;48.727;53.347;0;302.295;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;09/2020;1.397.569;227;7.797;21.935;49.317;35.567;61.018;0;175.861;1.202;22.952;47.922;56.005;6.436;397;0;134.914;316;8.619;24.936;46.595;10.285;58;0;90.809;0;0;0;0;0;0;0;0;1.417;34.307;10.888;27;0;0;0;46.638;870;58.704;513.027;68.521;25.809;8.356;0;675.287;4.087;33.167;67.971;81.086;42.388;45.279;82;274.059;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;09/2020;1.361.568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.593;12.693;18.346;1.738;0;0;35.370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;164.866;910.328;4.512;2.571;450;0;1.082.744;1.864;29.111;111.778;73.778;18.445;8.477;0;243.454;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;09/2020;1.346.103;560;11.601;30.551;64.176;37.976;31.884;0;176.748;2.378;17.304;39.211;29.934;2.574;39;0;91.439;1.473;16.188;44.154;71.997;13.256;48;0;147.116;0;0;0;0;0;0;0;0;6.072;79.334;26.300;35;0;0;0;111.741;633;84.840;281.751;116.476;80.487;45.267;0;609.453;6.542;37.051;48.564;61.634;30.482;25.312;21;209.606;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;09/2020;1.342.930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.945;151.649;394.997;697.782;73.557;0;0;1.342.930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;09/2020;1.331.212;0;104;294;582;45;0;0;1.025;1.144;40.176;175.044;157.621;71.963;30.666;0;476.613;17;2.968;11.617;15.307;2.618;4;0;32.530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.751;43.463;586.157;114.923;40.207;19.364;0;805.864;314;9.840;4.956;69;0;0;0;15.180;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;09/2020;1.303.688;1;281;840;1.665;548;229;0;3.563;5.152;33.943;70.039;42.127;11.529;139;0;162.929;155;5.476;14.582;25.351;7.189;49;0;52.803;0;0;0;0;0;0;0;0;1.516;18.990;6.526;8;0;0;0;27.040;6.331;73.328;568.231;219.927;81.868;1.010;0;950.694;4.533;20.818;43.270;25.154;9.033;3.853;0;106.660;0
C6 BANK;52.072;b1;C;2;S4;199;SAO PAULO;SP;09/2020;1.268.260;553;43.093;176.760;361.247;225.743;164.502;0;971.899;49;1.423;5.562;21.030;255;0;0;28.318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.869;147.432;48.494;212;0;0;0;212.006;0;0;0;0;0;0;0;0;1.728;46;1.758;52.505;0;0;0;56.037;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;09/2020;1.225.505;30;3.287;9.744;21.009;13.081;13.355;0;60.506;1.461;43.186;91.910;46.857;9.686;137;0;193.238;130;6.942;20.367;34.275;6.740;51;0;68.504;0;0;0;0;0;0;0;0;2.956;41.509;14.063;19;0;0;0;58.547;1.013;113.822;390.618;55.177;18.349;250;0;579.230;3.113;53.081;100.331;57.402;34.178;17.366;10;265.480;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;09/2020;1.217.049;134;1.586;4.002;8.787;5.976;5.984;0;26.469;1.404;15.337;30.145;46.832;13.662;2.593;17;109.990;275;2.793;8.288;16.651;4.959;17;0;32.984;0;0;0;0;0;0;0;0;2.312;20.488;6.257;8;0;0;0;29.066;1.514;83.314;317.693;250.055;25.908;1.066;0;679.550;3.408;50.809;206.527;56.924;11.659;9.454;211;338.991;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;09/2020;1.124.500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.740;122.493;349.208;618.899;28.106;53;0;1.124.500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;09/2020;1.025.006;191;1.059;2.634;4.749;1.469;57;0;10.159;5.738;63.733;108.424;149.057;72.074;7.458;0;406.486;189;2.854;8.928;15.018;4.524;65;0;31.577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.578;47.969;288.151;164.380;25.937;4.879;0;537.894;5.145;31.208;2.536;1;0;0;0;38.890;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;09/2020;1.024.964;27;918;2.359;4.324;1.570;882;0;10.079;799;23.571;60.430;71.789;13.003;989;2;170.584;113;5.412;14.926;27.948;7.388;22;0;55.809;0;0;0;0;0;0;0;0;1.647;36.685;12.033;15;0;0;0;50.379;305;42.715;301.988;56.272;41.172;36.050;0;478.501;3.847;30.834;53.474;61.335;37.054;72.452;615;259.612;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;09/2020;985.695;16;935;3.297;7.184;4.234;2.944;0;18.610;4.424;22.010;106.343;89.281;24.260;26;0;246.345;245;9.269;26.286;49.676;12.765;50;0;98.291;0;0;0;0;0;0;0;0;3.356;42.268;11.738;17;0;0;0;57.379;425;38.571;318.725;88.886;0;0;0;446.607;4.600;16.720;56.390;27.618;11.581;1.555;0;118.463;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;09/2020;962.782;6.186;85.269;210.155;284.722;88.640;34.821;0;709.793;1.174;6.036;24.141;2.344;240;0;0;33.935;0;0;0;0;0;0;0;0;922;4.989;12.064;24.022;12.931;6.499;0;61.426;2.829;30.274;41.224;41.015;10.168;1.998;0;127.506;0;0;0;0;0;0;0;0;590;3.778;8.564;9.371;3.423;4.340;57;30.122;0
XP;52.120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;09/2020;955.510;0;0;0;0;0;0;0;0;0;62.500;149.255;391.877;280.180;63.637;0;947.450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6.457;1.591;6;0;0;0;8.061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;09/2020;942.456;112;2.823;7.580;12.382;5.123;3.953;0;31.972;1.146;12.245;54.334;41.351;14.065;4.691;0;127.833;326;5.801;17.027;29.284;4.649;7;0;57.095;0;0;0;0;0;0;0;0;3.536;49.681;16.911;34;0;0;0;70.162;633;66.838;445.011;22.237;8.459;2.279;0;545.457;4.835;22.782;38.704;23.644;11.055;8.915;0;109.936;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;09/2020;888.625;247;8.343;22.978;51.424;37.828;37.996;0;158.815;1.179;15.011;28.426;9.727;880;776;0;56.000;77;1.788;4.310;6.806;900;0;0;13.881;0;0;0;0;0;0;0;0;4.337;39.612;11.999;11;0;0;0;55.959;3.874;23.704;249.945;118.034;24.311;827;0;420.694;6.691;31.865;107.973;31.329;5.199;218;0;183.276;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;09/2020;873.476;199;3.893;12.119;26.732;16.569;13.328;0;72.839;3.193;29.801;91.157;70.556;5.235;7;0;199.950;183;6.137;18.300;33.139;6.328;12;0;64.100;0;0;0;0;0;0;0;0;5.365;43.585;13.090;22;0;0;0;62.062;402;59.277;193.899;68.725;14.706;4.044;0;341.053;8.741;38.137;63.185;19.702;3.567;140;0;133.472;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;09/2020;870.090;106;3.299;8.645;20.016;15.599;21.117;0;68.782;3.362;41.419;106.849;183.701;60.258;57.787;0;453.374;660;7.923;21.610;37.393;9.301;58;0;76.946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;24.351;114.762;45.074;27.121;36.200;0;247.883;3.391;10.008;5.874;1.535;913;1.383;0;23.105;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;I;2;S4;14;PORTO ALEGRE;RS;09/2020;851.012;10.226;86.104;202.896;300.554;136.694;46.993;3;783.469;14.344;26.067;26.429;429;63;169;17;67.519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;11;2;0;0;24;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;8;PORTO ALEGRE;RS;09/2020;847.418;6.831;69.674;186.769;333.463;172.316;71.470;0;840.524;282;751;1.901;1.095;0;0;0;4.029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340;580;186;0;0;0;0;1.106;0;0;0;0;0;0;0;0;156;482;400;587;134;0;0;1.760;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;09/2020;824.838;111;1.911;4.205;7.980;3.673;1.565;0;19.447;6.135;21.296;37.593;16.891;1.903;1;0;83.818;109;1.849;5.253;8.704;979;0;0;16.895;0;0;0;0;0;0;0;0;3.956;31.787;11.467;19;0;0;0;47.230;4.696;30.820;220.455;146.674;12.389;0;0;415.033;6.235;52.556;149.709;26.601;4.754;2.560;0;242.415;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;09/2020;802.368;110;2.646;6.573;15.421;8.689;750;0;34.189;6.070;86.821;123.269;74.865;8.407;838;3;300.273;286;4.980;13.708;27.350;4.730;3;0;51.057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.036;54.289;163.992;146.701;25.166;6.062;0;398.246;2.262;12.838;3.431;35;32;4;0;18.603;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;09/2020;792.135;126;3.790;9.644;21.354;15.003;14.256;0;64.173;2.316;36.033;94.991;100.444;16.102;50;0;249.935;341;9.739;27.716;58.271;17.245;58;0;113.368;0;0;0;0;0;0;0;0;2.899;36.109;11.076;9;0;0;0;50.093;67;17.117;88.165;70.758;22.198;7.533;0;205.837;4.993;20.601;37.523;26.134;12.216;7.261;0;108.729;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;09/2020;766.796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;38;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.429;56.204;99.894;271.133;137.642;171.904;0;741.206;0;721;1.060;4.850;4.498;14.398;0;25.527;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;09/2020;759.147;186;23.060;73.717;174.946;138.939;178.696;0;589.545;286;11.867;28.900;33.388;6.702;2.372;10;83.526;41;2.414;6.351;10.104;2.160;4;0;21.075;0;0;0;0;0;0;0;0;582;18.853;6.327;7;0;0;0;25.769;0;26;1.587;2.537;1.662;219;0;6.032;716;5.671;5.246;10.673;6.656;4.223;15;33.200;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;09/2020;752.491;5;273;708;1.123;332;161;0;2.603;519;22.170;50.731;70.224;15.101;217;0;158.962;157;2.900;8.212;14.549;2.566;3;0;28.388;0;0;0;0;0;0;0;0;954;21.924;8.092;9;0;0;0;30.978;107;28.521;212.936;37.323;21.727;23.848;0;324.462;2.439;25.160;55.075;64.199;33.837;26.389;0;207.099;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3.042.597;b3S;I;2;S4;9;CAMPO GRANDE;MS;09/2020;705.029;437;5.177;19.312;43.972;35.819;41.298;24;146.039;1.026;7.317;14.119;14.977;2.975;867;0;41.282;30;1.074;2.870;4.936;1.196;0;0;10.106;0;0;0;0;0;0;0;0;2.593;26.883;8.463;14;0;0;0;37.953;2.465;68.866;204.135;61.934;25.146;2.042;0;364.589;4.326;31.455;50.960;11.231;4.100;2.988;0;105.060;0
BARIGUI;51.774;b2;C;2;S4;198;CURITIBA;PR;09/2020;697.752;1.526;15.999;44.764;85.837;49.979;33.929;0;232.035;17;24;1.087;65;11;2;0;1.206;1;10;27;29;18;4;0;89;1.373;7.627;19.982;38.201;24.604;36.760;1.794;130.340;0;172;55;0;0;0;0;227;0;0;0;0;0;0;0;0;1.760;17.048;54.763;108.262;71.512;80.173;338;333.856;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;09/2020;692.571;9;197;471;873;211;0;0;1.761;2.361;41.433;102.315;200.472;91.180;76.749;1.549;516.058;70;2.403;6.155;11.412;3.669;0;0;23.710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.417;13.567;42.574;49.443;25.348;0;0;133.349;2.294;13.246;449;552;256;894;0;17.693;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;09/2020;685.226;17;301;746;1.028;199;94;0;2.385;625;16.493;44.104;45.723;12.262;2.902;0;122.109;81;5.219;14.873;27.690;8.297;225;0;56.385;0;0;0;0;0;0;0;0;1.622;53.190;18.544;27;0;0;0;73.383;230;9.099;116.029;31.371;24.838;35.395;0;216.963;2.899;24.090;28.959;57.340;39.387;61.313;14;214.001;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;09/2020;668.464;4;575;1.682;2.665;150;111;0;5.186;665;9.038;19.992;8.731;566;11;0;39.004;129;4.144;12.699;21.028;5.660;60;0;43.720;0;0;0;0;0;0;0;0;1.731;16.757;5.246;9;0;0;0;23.743;961;66.060;215.143;65.580;8.408;216;0;356.367;8.495;23.117;46.164;63.440;36.954;22.273;0;200.443;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;09/2020;661.622;29;1.755;4.863;8.958;4.233;3.134;0;22.973;1.114;17.938;44.033;57.950;16.200;5.743;0;142.979;634;12.409;35.472;60.021;12.753;429;0;121.718;0;0;0;0;0;0;0;0;3.305;64.446;21.736;41;0;0;0;89.528;631;16.157;88.769;35.966;16.959;9.709;0;168.192;2.213;20.160;27.787;36.763;17.340;11.969;0;116.232;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92.555.150;b3S;I;2;S4;9;TAPEJARA;RS;09/2020;648.351;6;263;628;781;158;3;0;1.839;518;12.961;32.662;24.889;3.643;455;0;75.128;118;5.880;17.484;33.077;8.498;42;0;65.098;0;0;0;0;0;0;0;0;1.077;18.863;6.096;6;0;0;0;26.043;80;16.930;268.969;53.593;35.734;8.578;0;383.885;2.281;13.261;22.976;28.590;13.692;15.559;0;96.358;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;09/2020;626.936;16;972;2.575;4.062;706;70;0;8.402;1.574;32.333;89.898;89.195;3.024;3;0;216.026;113;4.455;13.006;23.642;6.747;38;0;48.001;0;0;0;0;0;0;0;0;2.636;29.312;10.216;7;0;0;0;42.171;2.815;20.998;79.498;96.777;32.992;932;0;234.012;2.502;32.314;30.773;9.858;2.724;153;0;78.325;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS/MG;87.900.601;b3S;I;2;S4;9;SOLEDADE;RS;09/2020;612.655;25;770;2.125;4.317;2.039;1.384;0;10.661;549;12.099;35.527;43.784;19.950;28.707;101;140.717;78;2.732;9.388;16.457;4.809;289;0;33.751;0;0;0;0;0;0;0;0;506;12.306;4.617;8;0;0;0;17.438;61;9.983;196.772;49.560;34.516;8.043;0;298.935;2.758;21.144;28.216;23.898;16.669;18.415;52;111.153;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;09/2020;612.225;0;1;1;0;0;0;0;2;0;3.854;109.898;7.948;0;0;0;121.700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;464;11.671;3.128;687;0;0;15.951;2.255;39.064;85.517;148.364;19.094;3;0;294.297;180.275
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3.320.525;b3S;I;2;S5;9;ARAGUARI;MG;09/2020;607.492;51;1.620;3.536;8.090;6.640;7.996;0;27.933;6.212;36.448;66.844;111.686;26.112;6.396;0;253.697;85;1.663;4.782;6.330;818;0;0;13.678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.418;44.600;112.368;111.611;14.752;3.009;0;287.758;1.638;15.847;5.521;1.048;296;76;0;24.427;0
