Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;12/2022;794.159.120;447.866;5.440.576;13.370.004;30.266.682;22.397.086;30.531.309;0;102.453.523;262.728;2.140.228;4.991.720;5.020.625;1.069.356;19.093;0;13.503.750;2.278;10.294;25.627;37.879;11.028;42;0;87.149;1.163.775;16.797.542;45.880.214;107.458.589;88.770.386;255.336.187;104.296.599;619.703.291;1.831.604;8.241.675;2.737.430;184.285;31.815;30.316;0;13.057.126;201.180;3.005.133;9.961.800;7.720.661;6.536.579;4.637.814;0;32.063.167;1.813.143;5.281.150;2.077.756;1.683.570;1.026.917;1.392.780;15.798;13.291.114;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;I;2;S4;14;PORTO ALEGRE;RS;12/2022;3.451.996;17.469;255.311;645.537;1.146.577;609.500;300.086;20;2.974.501;27.011;69.688;118.703;134.385;65.787;61.912;2;477.488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;7;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;12/2022;3.204.711;616;8.377;23.165;38.197;16.931;9.432;0;96.719;7.608;52.629;123.176;112.540;16.015;516;0;312.484;1.764;17.801;53.897;91.019;25.316;130;0;189.928;0;0;0;0;0;0;0;0;26.601;150.400;59.645;556;0;0;0;237.202;2.071;90.771;934.528;252.336;102.272;61.582;0;1.443.560;17.292;111.531;215.499;248.728;163.789;167.980;0;924.818;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;12/2022;3.114.695;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552.181;1.708.911;662.180;9.988;0;0;0;2.933.260;0;0;0;0;0;0;0;0;1.457;47.570;82.724;49.679;0;0;0;181.431;0
BANCO DIGIMAIS S.A.;92.874.270;b1;I;3;S4;8;SAO PAULO;SP;12/2022;3.097.222;323;2.194;4.044;3.246;5;0;0;9.812;1.910;1.656;2.975;3.314;340;0;0;10.196;340.461;370.259;847.646;1.304.513;191.580;540;0;3.055.000;0;0;0;0;0;0;0;0;11.538;9.246;1.344;13;0;0;0;22.140;0;0;0;0;0;0;0;0;4;42;19;10;0;0;0;74;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79.342.069;b3S;I;2;S4;9;MARINGA;PR;12/2022;3.057.661;1.441;26.125;74.746;153.412;99.873;81.122;24;436.743;6.216;55.000;108.083;89.514;13.276;4.532;0;276.623;315;6.793;19.134;29.231;7.129;26;0;62.628;0;0;0;0;0;0;0;0;17.057;194.830;70.543;645;0;0;0;283.076;1.401;94.887;909.640;419.835;107.244;32.965;0;1.565.972;12.130;79.789;144.561;133.379;48.692;14.069;0;432.620;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;12/2022;2.965.231;4.421;53.686;148.047;360.832;315.053;562.179;1;1.444.219;11.036;48.776;112.495;195.250;100.499;33.644;26;501.726;0;0;0;0;0;0;0;0;335;5.669;15.741;41.993;40.015;167.815;136.750;408.318;58.582;256.765;78.007;455;0;0;0;393.809;3.886;56.210;31.834;56.127;27.798;12.079;0;187.934;1.472;13.236;12.229;1.848;331;108;0;29.224;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;12/2022;2.959.414;0;0;0;0;0;0;0;0;0;265.852;641.526;1.599.707;201.012;39.000;0;2.747.096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.717;193.600;0;0;0;212.317;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;12/2022;2.949.627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.138;114.003;527.676;991.558;638.546;623.713;91;2.901.725;58;2.298;11.061;14.858;7.676;11.952;0;47.902;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;12/2022;2.733.406;453;14.345;41.107;87.164;61.006;113.823;0;317.898;2.657;31.766;63.523;60.344;11.107;3.596;0;172.992;482;13.133;38.148;65.588;15.643;31;0;133.026;0;2;5;13;14;76;103;212;5.031;79.030;28.172;157;0;0;0;112.390;1.505;254.566;939.253;162.206;64.589;23.766;0;1.445.885;4.724;48.726;141.396;173.267;90.242;92.604;44;551.002;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;12/2022;2.628.049;0;41;100;155;27;0;0;324;11.183;103.110;488.578;390.261;106.556;15.767;0;1.115.454;71;5.092;14.848;20.011;3.558;22;0;43.602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.644;107.231;940.050;237.118;119.196;14.544;0;1.421.785;3.602;31.249;7.185;661;505;2.542;1.138;46.883;0
MASTER;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;12/2022;2.585.058;40.205;299.005;670.457;899.088;244.150;53.720;0;2.206.626;2.854;12.315;13.024;10.802;5.048;4.598;35;48.676;0;0;0;0;0;0;0;0;935;2.851;6.048;10.907;4.822;4.532;692;30.787;8.537;228.970;27.215;126;0;0;0;264.848;0;0;0;0;0;0;0;0;182;4.908;2.313;8.997;6.650;10.611;461;34.121;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;12/2022;2.500.295;3.456;101.092;300.218;395.601;200.440;98.568;0;1.099.375;457.935;542.060;391.176;9.271;392;0;0;1.400.834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;17;18;0;0;0;0;35;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;12/2022;2.487.666;0;0;0;0;0;0;0;0;5.733;63.873;196.790;290.551;147.387;39.429;30;743.792;223;5.660;15.995;31.255;12.270;142;0;65.544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.526;239.623;735.371;401.088;177.107;14.078;0;1.568.793;6.782;36.747;31.975;13.475;8.992;11.103;462;109.537;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;12/2022;2.462.711;13;1.684;4.256;7.957;4.221;3.407;0;21.538;5.926;58.864;145.274;117.229;13.896;23;0;341.212;771;12.545;38.808;64.216;18.980;98;0;135.419;2;98;174;457;459;2.395;4.892;8.478;7.375;58.685;20.636;82;0;0;0;86.779;5.128;113.565;763.559;500.772;200.442;12.277;0;1.595.742;6.308;43.039;171.381;34.898;14.255;3.663;0;273.543;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;12/2022;2.425.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.373;18.447;17.208;5.662;0;0;43.689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108.435;1.659.426;89.831;63.991;63.990;0;1.985.672;147;26.319;218.612;126.365;11.618;12.814;0;395.876;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;12/2022;2.383.037;317;2.882;7.028;15.448;11.267;7.302;0;44.244;12.966;149.204;359.319;270.014;63.617;9.627;0;864.746;727;12.871;34.523;61.906;19.049;105;0;129.181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.653;118.776;717.923;306.147;94.984;11.512;0;1.250.994;12.624;70.445;7.453;1.089;1.178;1.084;0;93.873;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;12/2022;2.377.591;795;15.539;43.392;82.258;47.550;31.802;0;221.336;2.978;21.069;41.748;39.827;4.091;212;0;109.924;1.033;15.403;41.915;69.557;17.963;75;0;145.945;0;50;97;256;253;1.084;1.338;3.078;15.981;167.411;60.266;511;0;0;0;244.169;652;44.105;837.282;257.941;130.564;85.541;0;1.356.085;7.452;54.422;68.760;83.249;36.300;46.867;3;297.052;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;12/2022;2.363.754;1.101;20.830;54.572;112.370;68.653;47.236;0;304.761;12.213;92.085;280.709;247.707;50.309;213;0;683.236;898;17.615;50.066;97.512;26.362;130;0;192.582;0;0;0;0;0;0;0;0;32.775;158.989;55.584;322;0;0;0;247.670;924;40.685;251.779;211.176;38.364;2.321;0;545.248;19.137;67.535;226.642;65.946;10.718;279;0;390.257;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;12/2022;2.191.438;100;3.651;9.423;14.816;7.638;1.627;80;37.335;16.077;222.621;508.101;852.139;452.840;97.945;4.382;2.154.103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;12/2022;2.101.009;64;1.248;3.314;5.224;1.595;597;0;12.042;3.548;23.479;86.633;57.129;4.752;835;0;176.376;143;5.863;19.144;35.112;10.581;53;0;70.896;0;0;0;0;0;0;0;0;5.677;61.524;21.158;90;0;0;0;88.448;4.146;190.822;903.801;247.401;38.790;7.436;0;1.392.395;7.097;42.776;154.804;109.480;36.815;9.880;0;360.851;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;12/2022;2.061.930;110;3.015;8.089;12.838;4.063;3.065;0;31.179;2.924;39.388;75.260;85.659;16.446;6.311;21;226.008;330;8.597;24.061;41.102;10.057;29;0;84.175;0;0;0;0;0;0;0;0;7.504;104.554;34.913;169;0;0;0;147.141;2.960;147.541;650.829;161.743;101.988;86.822;0;1.151.883;5.879;44.293;93.626;112.181;71.988;93.230;346;421.544;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;12/2022;1.974.227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.395;207.888;503.095;1.012.133;200.715;0;0;1.974.227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;12/2022;1.918.070;450;14.306;35.827;78.267;53.561;35.423;0;217.834;3.173;47.232;104.964;63.534;8.963;688;0;228.555;1.046;12.065;34.533;56.491;13.543;66;0;117.744;0;0;0;0;0;0;0;0;11.676;108.670;39.017;214;0;0;0;159.577;511;48.956;488.698;98.980;26.046;3.126;0;666.318;8.353;93.168;209.985;128.151;58.503;29.881;0;528.041;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;12/2022;1.790.315;491;11.927;34.234;72.892;49.914;31.799;0;201.257;3.697;31.800;68.073;48.312;4.532;130;0;156.543;196;4.578;15.537;27.297;6.672;67;0;54.346;0;0;0;0;0;0;0;0;12.966;101.230;34.989;268;0;0;0;149.453;3.346;62.781;468.004;261.062;66.102;5.834;0;867.129;6.702;55.776;226.407;64.201;8.365;135;0;361.586;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10.573.521;n4;I;2;S4;41;OSASCO;SP;12/2022;1.762.583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.305.463;432.641;24.479;0;0;0;1.762.583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37.442.605;b3S;I;2;S4;9;COLIDER;MT;12/2022;1.730.921;608;15.079;39.077;78.990;45.869;33.800;0;213.423;9.225;56.402;117.660;116.649;10.912;191;0;311.040;1.235;20.529;60.483;112.102;30.078;107;0;224.534;0;110;234;606;611;2.817;4.160;8.538;23.745;112.778;38.125;223;0;0;0;174.870;671;25.578;139.976;202.776;120.273;44.962;0;534.237;19.238;48.368;89.404;71.284;27.774;8.174;36;264.279;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;12/2022;1.705.975;1;645;1.619;4.016;3.315;3.401;0;12.997;8.493;70.071;163.124;339.904;123.839;189.654;1.156;896.242;762;6.433;19.372;36.794;10.080;13;0;73.452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.066;53.176;320.373;219.620;45.299;17.908;0;660.442;27.976;30.752;1.161;1.186;712;1.056;0;62.843;0
CREDSYSTEM INSTITUIÇÃO DE PAGAMENTO LTDA;4.670.195;n4;I;2;S5;41;BARUERI;SP;12/2022;1.684.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.684.137;0;0;0;0;0;1.684.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;12/2022;1.677.893;260;7.213;18.910;44.468;33.671;35.100;0;139.622;10.160;71.224;173.593;293.575;91.623;59.379;0;699.554;523;9.897;27.068;54.994;15.600;48;0;108.131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.390;75.142;270.493;119.061;99.446;118.732;0;684.264;12.731;20.323;9.029;1.814;1.421;1.005;0;46.323;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;12/2022;1.666.625;148;4.608;12.771;29.407;17.828;2.414;0;67.176;18.589;220.050;441.773;213.479;29.235;278;0;923.403;562;9.840;26.713;53.015;7.657;0;0;97.786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.632;54.313;248.845;180.369;37.244;10.326;0;532.730;10.114;23.158;7.983;2.940;1.277;57;0;45.530;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;8;PORTO ALEGRE;RS;12/2022;1.661.315;18.030;93.513;238.929;411.054;203.372;63.542;0;1.028.440;19;74.883;187.805;260.730;84.198;22.939;0;630.574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298;801;284;0;0;0;0;1.383;0;0;0;0;0;0;0;0;83;179;363;210;83;0;0;919;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;12/2022;1.637.543;2.136;9.871;26.293;55.233;33.858;27.804;0;155.194;5.661;17.147;46.075;54.738;8.372;1.266;0;133.259;413;5.319;14.931;26.642;5.718;34;0;53.057;0;27;64;165;168;837;1.206;2.467;8.717;44.977;14.172;46;0;0;0;67.911;2.615;80.548;517.267;229.724;37.800;0;0;867.954;7.197;55.811;154.040;90.456;31.046;19.147;5;357.701;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;12/2022;1.553.526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.800;200.622;587.602;726.108;28.348;47;0;1.553.526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37.679.449;n1;I;2;S4;14;OSASCO;SP;12/2022;1.527.910;0;0;0;0;0;0;0;0;2.814;93.858;24.211;812;0;0;0;121.695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.079.228;248.455;76.486;2.047;0;0;0;1.406.215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;12/2022;1.518.912;116;2.753;7.686;13.822;6.891;8.116;0;39.384;2.103;31.050;70.429;89.046;26.805;12.609;0;232.042;1.256;29.516;80.352;147.994;47.212;798;0;307.127;2;453;1.043;2.716;2.638;10.595;10.607;28.054;9.227;170.934;66.105;564;0;0;0;246.830;730;17.193;123.230;64.980;36.718;37.254;0;280.106;5.653;43.424;76.468;125.563;70.124;64.113;24;385.369;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;12/2022;1.501.461;71;2.545;6.687;12.763;6.476;4.415;0;32.957;7.020;99.406;222.629;266.761;19.186;613;0;615.615;736;10.642;31.453;55.932;17.363;63;0;116.187;0;11;24;64;62;315;481;957;8.569;75.271;26.908;179;0;0;0;110.927;194;22.042;130.028;188.752;60.987;33.490;0;435.493;5.714;60.904;81.877;28.819;9.971;2.041;0;189.326;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;12/2022;1.499.718;22;675;1.720;2.789;983;508;0;6.696;2.265;32.588;64.886;76.904;19.355;16.797;14;212.809;343;12.468;34.557;61.065;17.020;164;0;125.616;2;1.825;4.033;10.545;10.269;45.318;47.748;119.739;7.160;136.805;50.848;352;0;0;0;195.165;159;27.142;219.718;80.733;65.493;67.008;0;460.254;5.734;49.478;61.155;98.515;66.272;98.128;156;379.439;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;12/2022;1.497.340;307;5.608;15.125;24.416;11.686;8.759;0;65.900;2.380;28.407;65.606;63.222;16.078;8.977;212;184.882;680;11.760;34.212;57.648;11.322;23;0;115.645;0;22;43;113;115;566;506;1.365;15.635;136.523;52.124;543;0;0;0;204.825;98;93.008;579.213;42.714;20.215;7.605;0;742.852;7.875;39.134;61.714;40.456;19.087;13.604;0;181.870;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26.555.235;b3S;I;2;S4;9;SORRISO;MT;12/2022;1.466.377;39;2.715;6.576;14.031;7.819;5.441;0;36.622;5.502;32.115;103.074;117.911;19.288;98;0;277.987;622;14.505;42.403;72.404;17.741;121;0;147.796;0;0;0;0;0;0;0;0;14.648;114.948;37.558;188;0;0;0;167.342;0;21.901;583.944;34.181;16.259;6.711;0;662.996;5.463;25.884;57.884;57.310;20.037;7.056;0;173.633;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;12/2022;1.465.835;51;1.119;2.889;4.753;1.456;944;0;11.211;1.967;33.476;83.903;114.088;19.400;933;0;253.766;179;2.887;7.421;10.597;1.468;2;0;22.555;0;0;0;0;0;0;0;0;3.464;54.634;19.425;74;0;0;0;77.598;820;176.580;374.233;78.736;55.163;48.805;0;734.338;5.377;42.598;90.166;115.859;63.879;48.488;0;366.367;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;12/2022;1.461.151;196;4.255;11.698;22.819;12.452;9.281;0;60.700;2.203;20.073;58.007;32.268;4.834;18;0;117.402;140;3.957;11.160;18.910;2.577;3;0;36.746;0;0;0;0;0;0;0;0;11.758;90.521;33.875;274;0;0;0;136.428;6.034;84.595;380.836;225.264;36.893;8.031;0;741.653;6.424;57.298;259.667;41.565;2.659;610;0;368.222;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92.555.150;b3S;I;2;S4;9;TAPEJARA;RS;12/2022;1.343.358;58;1.485;4.011;5.994;1.433;700;0;13.681;3.508;29.567;54.030;45.797;8.865;1.856;0;143.623;910;15.649;45.614;81.086;22.478;137;0;165.873;0;0;0;0;0;0;0;0;6.513;56.882;20.852;108;0;0;0;84.355;841;124.718;493.715;107.423;44.598;25.931;0;797.227;4.141;17.549;39.607;35.533;18.640;23.128;0;138.598;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG;90.729.369;b3S;I;2;S4;9;IJUI;RS;12/2022;1.262.015;235;4.757;13.857;28.603;17.433;28.058;0;92.943;1.689;22.959;109.006;70.823;12.388;1.246;0;218.110;61;3.121;9.917;16.746;4.539;12;0;34.396;0;0;0;0;0;0;0;0;4.503;53.909;19.220;105;0;0;0;77.737;554;127.136;407.881;37.131;18.694;4.730;0;596.126;4.194;28.612;80.754;71.882;36.300;20.959;1;242.703;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;12/2022;1.247.292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.437;124.467;1.024.499;74.663;19.227;0;0;1.247.292;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89.468.565;b3S;I;2;S4;9;SARANDI;RS;12/2022;1.240.946;92;2.769;7.559;15.040;9.533;11.279;0;46.272;2.424;34.519;85.991;112.184;42.926;22.284;0;300.328;128;2.537;6.647;10.481;1.723;1;0;21.517;0;0;0;0;0;0;0;0;7.120;67.636;24.221;187;0;0;0;99.164;440;103.279;320.358;60.071;40.462;25.546;0;550.155;4.247;35.484;89.829;50.294;24.902;17.956;797;223.510;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS - SICREDI IBIRAIARAS RS/MG;89.990.501;b3S;I;2;S4;9;IBIRAIARAS;RS;12/2022;1.219.083;2;84;240;454;224;125;0;1.129;1.074;27.727;89.064;71.273;31.882;18.905;0;239.926;72;5.716;15.595;28.086;7.598;340;0;57.408;0;0;0;0;0;0;0;0;2.213;29.663;10.525;30;0;0;0;42.432;333;65.012;374.768;104.577;74.138;89.909;0;708.736;2.162;18.301;36.601;40.137;29.668;42.582;2;169.453;0
COOPERATIVA DE CRÉDITO INTEGRAÇÃO ROTA DAS TERRAS - SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87.510.475;b3S;I;2;S4;9;TAPERA;RS;12/2022;1.195.765;28;711;2.005;3.509;1.490;1.462;0;9.205;1.350;14.533;30.363;34.645;7.852;1.206;0;89.949;250;3.972;11.274;20.761;6.812;45;0;43.114;0;0;0;0;0;0;0;0;2.560;28.887;10.981;56;0;0;0;42.484;659;102.758;443.869;149.060;51.310;15.293;0;762.949;2.843;31.307;78.705;66.903;39.387;28.920;0;248.064;0
