Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;12/2020;602.887.837;2.209.872;5.093.407;13.548.952;24.850.900;13.601.002;10.860.945;56;70.165.134;679.812;1.266.876;2.895.013;3.653.289;214.081;18.948;10.788;8.738.806;17.132;45.902;85.274;79.820;11.918;40;14;240.100;752.495;13.711.903;38.168.748;88.622.890;72.515.928;204.556.093;82.292.600;500.620.657;981.626;6.474.801;2.213.973;188.379;26.582;25.329;0;9.910.691;109.388;358.035;2.416.731;781.314;301.263;225.478;0;4.192.209;1.266.778;2.615.589;2.006.093;1.642.521;761.765;700.852;26.643;9.020.240;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;12/2020;1.996.112;45.470;158.203;416.598;749.065;415.240;171.927;3;1.956.507;1;70;319;719;117;297;34;1.558;2.657;4.486;5.681;2.575;12;0;0;15.411;0;40;118;313;302;814;166;1.753;7;539;0;0;0;0;0;546;0;0;0;0;0;0;0;0;0;2.063;5.749;7.205;5.107;213;0;20.337;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;12/2020;1.986.509;1.155;23.774;67.855;148.605;104.125;97.970;0;443.484;1.740;17.598;35.700;34.250;3.571;9;0;92.868;498;5.803;18.606;33.523;6.172;23;0;64.624;0;0;0;0;0;0;0;0;5.967;109.185;34.946;50;0;0;0;150.147;3.193;60.529;487.178;313.492;95.321;16.720;0;976.432;8.802;53.005;78.754;75.998;32.887;9.507;0;258.953;0
BANCO DIGIO S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;12/2020;1.951.924;1.097;6.896;18.726;31.887;11.024;2.592;0;72.221;47.992;56.197;85.154;34.545;37;0;0;223.925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189.660;1.047.712;409.053;9.353;0;0;0;1.655.778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;12/2020;1.940.129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55.964;64.484;159.471;329.581;252.547;732.263;329.176;1.923.486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;393;1.090;2.801;2.526;8.296;1.443;16.643;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;12/2020;1.828.706;129;7.160;25.868;33.349;20.183;5.414;0;92.104;13.961;168.822;403.816;636.274;404.846;108.883;0;1.736.602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;12/2020;1.777.824;826;5.325;14.106;26.995;11.516;0;0;58.768;0;128.348;384.487;388.240;165.512;3.007;0;1.069.594;0;0;0;0;0;0;0;0;0;0;5.350;0;0;0;0;5.350;0;19.822;21.639;385;0;0;0;41.846;20;68;2.848;4.284;4.485;22.092;0;33.797;11.625;42.519;55.598;172.033;38.188;1.586;0;321.550;246.918
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;12/2020;1.714.249;222;5.456;15.929;34.128;17.667;14.269;0;87.672;2.246;34.153;102.307;116.278;11.454;2.428;0;268.866;1.010;13.025;42.362;73.797;23.073;1.283;0;154.549;0;0;0;0;0;0;0;0;6.005;74.476;26.980;68;0;0;0;107.529;1.120;60.156;412.066;139.247;67.433;34.401;0;714.423;6.352;48.397;77.426;103.351;67.236;78.447;0;381.209;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;12/2020;1.697.901;28;700;1.968;3.616;1.136;388;0;7.837;855;19.218;168.759;172.147;32.824;1.539;0;395.344;74;2.856;8.716;16.188;3.584;29;0;31.445;0;0;0;0;0;0;0;0;1.011;24.300;7.872;11;0;0;0;33.194;103;79.802;588.834;207.775;137.937;5.680;0;1.020.132;6.438;16.780;80.744;55.200;32.961;17.827;0;209.950;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;12/2020;1.639.784;0;0;0;0;0;0;0;0;14.559;31.460;157.061;234.922;123.335;55.900;0;617.237;33;2.704;7.931;15.615;4.617;229;0;31.130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.648;37.439;477.404;261.932;97.411;7.700;0;884.534;2.082;24.243;25.375;24.252;12.361;18.569;0;106.883;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;12/2020;1.623.948;0;50;142;235;9;0;0;436;2.537;53.183;250.103;221.234;106.523;50.755;0;684.337;40;3.177;11.955;16.291;3.043;6;0;34.513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.182;181.631;506.436;118.085;50.943;32.973;0;891.249;446;8.428;4.523;17;0;0;0;13.413;0
BANCO DIGIMAIS S.A.;92.874.270;b1;I;3;S4;8;SAO PAULO;SP;12/2020;1.595.609;521;3.406;5.320;4.210;75;0;0;13.531;169;1.100;2.473;2.535;130;0;0;6.406;44.696;188.174;472.132;735.462;106.312;0;0;1.546.777;0;0;0;0;0;0;0;0;7.994;17.325;2.995;14;0;0;0;28.327;0;0;0;0;0;0;0;0;177;252;117;23;0;0;0;568;0
NUBANK;52.058;n1;C;2;S4;197;SAO PAULO;SP;12/2020;1.544.044;0;0;0;0;0;0;0;0;34.005;357.926;530.513;125.352;0;0;0;1.047.797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.409;355.905;69.869;64;0;0;0;496.247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;12/2020;1.537.578;2;323;878;1.787;572;260;0;3.821;1.331;21.714;93.593;50.505;11.100;150;0;178.393;157;5.489;17.700;29.237;8.557;97;0;61.235;0;0;0;0;0;0;0;0;1.523;22.752;8.174;14;0;0;0;32.463;5.242;65.630;696.028;292.053;85.783;1.615;0;1.146.350;3.272;17.825;48.847;29.275;11.646;4.450;0;115.316;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;12/2020;1.525.054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.156;33.829;1.269.992;197.453;6.623;0;0;1.525.054;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;12/2020;1.523.994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.391;15.452;20.584;1.803;0;0;40.231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.134;1.118.528;7.521;4.915;539;0;1.158.636;458;25.294;185.428;83.032;20.117;10.799;0;325.128;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;12/2020;1.520.530;529;11.269;32.222;68.180;41.121;35.634;0;188.954;1.714;18.045;34.143;30.894;2.936;25;0;87.756;1.260;15.787;43.448;69.964;13.835;184;0;144.479;0;0;0;0;0;0;0;0;5.048;90.283;30.625;53;0;0;0;126.009;228;25.948;412.527;145.945;103.422;49.489;0;737.559;5.201;35.096;56.220;67.879;34.669;36.528;179;235.772;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;12/2020;1.499.213;4;2.120;7.174;13.642;7.285;4.120;0;34.345;548.116;531.487;382.472;2.066;0;0;0;1.464.140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;12;1;0;0;0;0;32;0;0;0;0;0;0;0;0;9;181;377;128;0;0;0;696;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;12/2020;1.497.510;199;7.731;23.042;52.293;38.492;65.758;0;187.514;963;20.675;50.436;54.383;6.336;1.025;7;133.824;359;8.621;25.549;46.540;9.846;62;0;90.978;0;0;0;0;0;0;0;0;1.234;39.111;12.699;45;0;0;0;53.089;663;96.120;479.989;79.181;36.111;20.033;0;712.097;3.457;29.443;78.586;95.964;52.410;60.017;130;320.007;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;12/2020;1.418.383;33;5.033;15.081;34.309;24.502;25.016;0;103.973;1.166;28.450;121.098;46.351;9.546;152;0;206.762;127;8.032;24.075;40.218;8.331;98;0;80.881;0;0;0;0;0;0;0;0;2.562;51.288;18.348;26;0;0;0;72.224;337;66.711;496.219;63.868;23.210;328;0;650.674;2.387;46.289;123.991;70.287;42.356;18.542;17;303.868;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;12/2020;1.382.760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.770;159.803;410.835;717.680;70.674;0;0;1.382.760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;12/2020;1.333.860;104;1.679;4.711;11.000;7.781;8.099;0;33.374;1.134;13.334;37.371;52.058;13.909;2.470;11;120.287;311;3.268;9.321;18.605;5.843;48;0;37.396;0;0;0;0;0;0;0;0;2.575;25.756;8.266;15;0;0;0;36.612;2.682;36.309;522.601;180.137;36.448;1.843;0;780.020;4.851;61.210;192.584;41.813;15.067;10.622;23;326.170;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;12/2020;1.270.754;107;887;2.334;4.136;1.158;57;0;8.680;12.271;52.168;137.461;222.223;80.882;5.912;0;510.917;216;3.400;12.280;21.936;8.554;176;0;46.563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.949;27.094;441.007;165.068;26.553;4.475;0;668.146;5.013;28.064;3.370;0;0;0;0;36.447;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;12/2020;1.211.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.593;121.626;375.811;683.333;24.678;117;0;1.211.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;12/2020;1.176.724;14;938;2.510;4.635;1.829;1.248;0;11.175;782;20.785;72.999;81.004;13.630;677;28;189.906;98;5.846;16.819;31.803;8.702;28;0;63.295;0;0;0;0;0;0;0;0;1.311;44.353;14.695;23;0;0;0;60.381;294;63.128;301.473;75.958;55.496;61.272;0;557.620;3.311;27.513;61.346;70.906;45.990;84.696;584;294.346;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;12/2020;1.083.401;15;1.247;3.471;8.246;4.834;3.652;0;21.465;1.171;17.461;149.817;83.081;26.132;36;0;277.697;269;10.022;31.300;57.475;15.366;92;0;114.523;0;0;0;0;0;0;0;0;3.264;48.514;14.716;19;0;0;0;66.513;0;19.209;435.703;19.901;0;0;0;474.813;4.633;20.704;53.129;30.689;13.879;5.356;0;128.390;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;12/2020;1.032.909;81;3.022;7.980;13.695;5.904;4.914;0;35.597;681;13.844;63.686;46.148;16.296;4.711;0;145.365;301;6.841;19.443;33.618;6.798;75;0;67.075;0;0;0;0;0;0;0;0;3.517;59.449;20.634;85;0;0;0;83.685;37;109.625;435.003;22.774;8.690;2.731;0;578.861;3.774;27.110;44.689;24.936;12.145;9.671;0;122.326;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;12/2020;1.023.569;65;3.762;9.595;23.608;19.093;27.263;0;83.385;3.525;45.340;119.349;203.121;71.905;72.875;0;516.115;441;8.970;24.413;44.189;11.972;19;0;90.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;502;23.179;134.630;57.459;39.172;54.322;0;309.265;3.776;10.356;5.527;2.217;1.346;1.578;0;24.801;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;12/2020;1.021.279;163;5.245;14.846;35.186;23.282;20.597;0;99.318;3.811;28.457;104.339;83.795;8.685;4;0;229.090;150;6.939;20.012;36.214;7.692;59;0;71.066;0;0;0;0;0;0;0;0;4.996;57.223;19.179;19;0;0;0;81.417;588;33.967;242.423;87.551;19.457;5.469;0;389.455;6.228;38.205;69.491;29.135;6.668;1.206;0;150.932;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;12/2020;1.000.452;141;4.163;11.968;28.426;21.220;23.013;0;88.931;2.076;28.421;137.307;126.622;30.709;125;0;325.261;360;11.672;36.404;76.172;29.736;696;0;155.041;0;0;0;0;0;0;0;0;2.976;42.200;13.501;10;0;0;0;58.688;38;12.137;103.428;76.755;41.899;21.332;0;255.588;4.233;19.871;40.235;29.999;15.572;7.034;0;116.943;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;12/2020;997.812;170;8.328;23.988;54.096;40.061;39.456;0;166.100;1.054;11.440;34.667;16.767;3.863;1.155;0;68.947;50;1.714;5.389;8.505;1.195;1;0;16.853;0;0;0;0;0;0;0;0;3.592;47.951;14.939;39;0;0;0;66.520;4.098;28.172;282.852;151.056;30.673;948;0;497.798;5.907;23.033;120.893;24.713;6.624;425;0;181.595;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;I;2;S4;14;PORTO ALEGRE;RS;12/2020;991.379;12.779;94.258;227.186;352.759;171.774;69.142;3;927.901;10.817;25.743;26.231;413;72;167;13;63.456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;9;2;0;0;22;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;12/2020;936.422;135;1.489;4.009;8.054;3.707;1.689;0;19.082;3.981;10.857;54.282;24.696;4.924;335;0;99.075;172;2.169;6.295;11.123;1.925;32;0;21.715;0;0;0;0;0;0;0;0;3.823;37.961;14.065;24;0;0;0;55.873;2.537;36.544;262.018;193.615;15.600;621;0;510.934;4.713;36.106;154.992;23.272;8.787;1.872;0;229.742;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;8;PORTO ALEGRE;RS;12/2020;932.618;4.524;75.673;202.001;365.539;191.775;86.784;0;926.296;291;838;1.723;939;0;0;0;3.791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;665;209;0;0;0;0;1.058;0;0;0;0;0;0;0;0;133;240;482;551;68;0;0;1.474;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;12/2020;918.433;85;2.476;7.415;18.281;11.514;2.463;0;42.235;4.496;92.000;170.241;101.747;10.740;774;3;380.000;227;5.474;15.309;31.795;6.346;0;0;59.151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.332;47.899;183.114;149.930;26.809;8.275;0;417.359;2.151;12.696;3.875;491;465;10;0;19.689;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;12/2020;865.947;0;271;702;1.213;377;135;0;2.698;503;21.329;62.910;81.329;19.016;480;0;185.567;163;3.099;8.851;15.693;3.045;3;0;30.854;0;0;0;0;0;0;0;0;1.027;26.934;9.969;23;0;0;0;37.953;65;71.859;194.991;43.876;25.802;30.952;0;367.547;2.072;26.794;59.575;73.975;41.525;37.388;0;241.328;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;12/2020;820.314;124;26.918;77.758;188.397;151.614;197.823;0;642.635;287;12.231;28.706;32.721;6.547;2.188;0;82.680;28;2.589;6.864;11.388;2.842;18;0;23.729;0;0;0;0;0;0;0;0;524;23.002;8.136;17;0;0;0;31.678;0;692;1.795;3.653;2.648;131;0;8.918;346;5.207;5.211;10.130;5.893;3.876;11;30.674;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;12/2020;813.743;11.523;70.988;159.138;227.306;68.581;30.655;0;568.190;0;153;6.667;5.387;2.935;195;0;15.337;0;0;0;0;0;0;0;0;1.232;4.688;12.326;24.019;12.455;5.891;0;60.612;3.409;46.186;39.720;43.126;9.817;1.896;0;144.153;0;0;0;0;0;0;0;0;378;3.523;6.721;6.866;3.329;4.576;57;25.451;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;12/2020;802.986;6;303;786;1.097;251;110;0;2.554;508;23.315;41.841;50.347;14.873;3.524;0;134.407;81;6.447;18.134;34.430;10.864;270;0;70.225;0;0;0;0;0;0;0;0;1.661;64.081;22.796;46;0;0;0;88.583;149;8.742;133.197;39.516;32.548;49.146;0;263.296;1.551;23.525;32.506;63.894;46.003;76.220;222;243.921;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3.042.597;b3S;I;2;S4;9;CAMPO GRANDE;MS;12/2020;777.577;416;7.298;19.542;48.462;39.902;45.652;22;161.296;835;7.984;15.148;17.065;3.648;32;0;44.713;25;1.265;3.936;7.061;2.016;0;0;14.303;0;0;0;0;0;0;0;0;2.042;31.253;10.396;17;0;0;0;43.708;2.841;52.035;236.752;83.637;37.251;185;0;412.701;4.075;25.729;50.665;12.695;5.024;2.668;0;100.856;0
BARIGUI;51.774;b2;C;2;S4;198;CURITIBA;PR;12/2020;761.356;1.327;16.245;46.331;90.358;53.829;38.250;0;246.339;15;18;41;55;8;1;0;137;2;8;21;27;18;3;0;77;1.153;8.265;21.600;43.009;28.607;44.842;2.084;149.560;20;1.735;583;1;0;0;0;2.338;0;0;0;0;0;0;0;0;1.753;19.972;57.014;116.523;77.766;89.317;558;362.904;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;12/2020;745.668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;32;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.698;26.882;129.324;256.515;131.328;168.680;0;717.427;0;161;3.200;6.569;5.261;12.993;0;28.184;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;12/2020;745.208;35;1.850;5.107;9.650;4.732;4.507;0;25.882;840;18.206;43.832;58.017;17.433;6.895;0;145.223;527;13.868;38.812;65.673;14.888;420;0;134.188;0;0;0;0;0;0;0;0;2.655;76.519;27.101;47;0;0;0;106.322;743;15.865;97.277;39.842;20.495;12.715;0;186.938;1.999;21.124;33.990;45.385;23.941;20.216;0;146.656;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92.555.150;b3S;I;2;S4;9;TAPEJARA;RS;12/2020;721.569;7;272;689;924;215;56;0;2.162;604;10.067;39.619;28.739;4.809;1.155;0;84.992;143;7.321;22.429;42.755;10.667;140;0;83.455;0;0;0;0;0;0;0;0;1.094;22.192;7.401;13;0;0;0;30.700;37;39.700;263.115;61.916;40.324;11.587;0;416.679;1.773;11.504;26.479;30.149;15.583;18.090;3;103.581;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;12/2020;720.151;7;165;384;686;133;0;0;1.376;2.617;42.484;105.800;214.978;102.225;76.241;1.501;545.846;61;2.364;5.986;11.689;3.698;25;0;23.823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.360;7.899;49.514;54.136;20.191;0;0;133.101;1.968;12.105;415;407;215;896;0;16.006;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ - SICREDI BOTUCARAÍ RS/MG;87.900.601;b3S;I;2;S4;9;SOLEDADE;RS;12/2020;705.946;27;849;2.408;4.948;2.446;1.776;0;12.455;498;10.380;46.092;46.780;22.125;35.249;102;161.226;54;2.981;10.360;18.492;5.504;441;0;37.832;0;0;0;0;0;0;0;0;522;14.350;5.529;8;0;0;0;20.409;134;29.898;190.475;53.835;40.819;14.183;0;329.345;2.796;20.226;33.529;30.349;22.532;34.639;607;144.679;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;12/2020;692.826;15;988;2.664;4.493;1.064;459;0;9.684;1.346;30.875;102.281;103.753;5.207;8;0;243.470;111;5.095;14.468;26.514;7.735;38;0;53.962;0;0;0;0;0;0;0;0;2.516;34.360;12.139;16;0;0;0;49.031;342;10.643;97.347;105.647;38.034;1.959;0;253.971;2.027;29.217;36.829;10.954;3.399;283;0;82.709;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;12/2020;681.924;13;755;2.163;3.081;170;123;0;6.306;568;9.845;21.330;10.236;668;17;0;42.664;120;4.350;13.772;23.160;6.384;36;0;47.822;0;0;0;0;0;0;0;0;1.563;20.467;6.551;8;0;0;0;28.588;981;35.905;224.897;72.422;12.228;386;0;346.819;4.748;16.919;50.988;69.220;44.146;23.705;0;209.726;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG;90.729.369;b3S;I;2;S4;9;IJUI;RS;12/2020;646.281;57;1.636;4.908;10.450;6.521;10.967;0;34.538;817;13.059;46.490;45.829;11.614;876;0;118.684;28;2.089;8.027;12.355;3.109;5;0;25.613;0;0;0;0;0;0;0;0;904;22.794;7.760;6;0;0;0;31.464;376;54.478;223.341;24.914;16.818;6.494;0;326.421;1.550;14.171;34.372;35.527;15.799;8.141;0;109.560;0
